"","RECODED EMERGING ISSUES","",""
"(IRFLVVAPREC)","","",""
"FLVVAPMON","Len : 1    RC-ONLY FLAVORING VAPING - PAST MONTH USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past month (IRFLVVAPREC= 2-3,9) ..............................................","57916","98.05"
"","1 = Used within the past month (IRFLVVAPREC = 1) ......................................................","1153","1.95"
"(IRSYNMRJREC)","","",""
"SYNMRJFLAG","Len : 1    RC-SYNTHETIC MARIJUANA - EVER USED","",""
"","","Freq","Pct"
"","0 = Never used (IRSYNMRJREC = 9) ...............................................................................","57407","97.19"
"","1 = Ever used (IRSYNMRJREC = 1-3) ..............................................................................","1662","2.81"
"(IRSYNMRJREC)","","",""
"SYNMRJYR","Len : 1    RC-SYNTHETIC MARIJUANA - PAST YEAR USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past year (IRSYNMRJREC = 3,9) ...................................................","58859","99.64"
"","1 = Used within the past year (IRSYNMRJREC = 1,2) ......................................................","210","0.36"
"(IRSYNMRJREC)","","",""
"SYNMRJMON","Len : 1    RC-SYNTHETIC MARIJUANA - PAST MONTH USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past month (IRSYNMRJREC= 2-3,9) ..............................................","58984","99.86"
"","1 = Used within the past month (IRSYNMRJREC = 1) ......................................................","85","0.14"
"(IRSYNSTMREC)","","",""
"SYNSTMFLAG","Len : 1    RC-SYNTHETIC STIMULANTS - EVER USED","",""
"","","Freq","Pct"
"","0 = Never used (IRSYNSTMREC = 9) ...............................................................................","58872","99.67"
"","1 = Ever used (IRSYNSTMREC = 1-3) ..............................................................................","197","0.33"
"(IRSYNSTMREC)","","",""
"SYNSTMYR","Len : 1    RC-SYNTHETIC STIMULANTS - PAST YEAR USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past year (IRSYNSTMREC = 3,9) ...................................................","59024","99.92"
"","1 = Used within the past year (IRSYNSTMREC = 1,2) ......................................................","45","0.08"
"(IRSYNSTMREC)","","",""
"SYNSTMMON","Len : 1    RC-SYNTHETIC STIMULANTS - PAST MONTH USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past month (IRSYNSTMREC= 2-3,9) .............................................","59041","99.95"
"","1 = Used within the past month (IRSYNSTMREC = 1) .....................................................","28","0.05"
"(IRIMFREC)","","",""
"IMFFLAG","Len : 1    RC-ILLEGALLY MADE FENTANYL - EVER USED","",""
"","","Freq","Pct"
"","0 = Never used (IRIMFREC = 9) ........................................................................................","58742","99.45"
"","1 = Ever used (IRIMFREC = 1-3) .......................................................................................","327","0.55"
"(IRIMFREC)","","",""
"IMFYR","Len : 1    RC-ILLEGALLY MADE FENTANYL - PAST YEAR USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past year (IRIMFREC = 3,9) ............................................................","58935","99.77"
"","1 = Used within the past year (IRIMFREC = 1,2) ...............................................................","134","0.23"
"(IRIMFREC)","","",""
"IMFMON","Len : 1    RC-ILLEGALLY MADE FENTANYL - PAST MONTH USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past month (IRIMFREC= 2-3,9) ......................................................","58998","99.88"
"","1 = Used within the past month (IRIMFREC = 1) ..............................................................","71","0.12"
"Codebook Creation Date: 10/19/2023 ................................................. 550","","",""
