"","HEALTH","",""
"(HLTH2611, HLTH2614)","","",""
"CALARYLUNG","Len : 2    TYPE OF CANCER: LARYNX/WINDPIPE/LUNG","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","56","0.09"
"","2 = No (not entered) ............................................................................................................","1847","3.13"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2616)","","",""
"CAMELANOM<s>1</s>","Len : 2    TYPE OF CANCER: MELANOMA","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","177","0.30"
"","2 = No (not entered) ............................................................................................................","1726","2.92"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2617, HLTH2627)","","",""
"CAMOUTTHRO","Len : 2    TYPE OF CANCER: MOUTH/TONGUE/LIP/THROAT/PHARYNX","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","28","0.05"
"","2 = No (not entered) ............................................................................................................","1875","3.17"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2618)","","",""
"CAOVARY<s>1</s>","Len : 2    TYPE OF CANCER: OVARY (FEMALES ONLY)","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","49","0.08"
"","2 = No (not entered) ............................................................................................................","1115","1.89"
"","85 = BAD DATA Logically assigned .................................................................................","26","0.04"
"","94 = DON'T KNOW ...........................................................................................................","3","0.01"
"","97 = REFUSED ..................................................................................................................","1","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1528","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","56347","95.39"
"(HLTH2620, HLTH2626)","","",""
"CAPROSTEST","Len : 2    TYPE OF CANCER: PROSTATE/TESTIS (MALES ONLY)","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","248","0.42"
"","2 = No (not entered) ............................................................................................................","491","0.83"
"","85 = BAD DATA Logically assigned .................................................................................","21","0.04"
"","94 = DON'T KNOW ...........................................................................................................","2","0.00"
"","97 = REFUSED ..................................................................................................................","1","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","56779","96.12"
"(HLTH2622)","","",""
"CASKINOTH<s>1</s>","Len : 2    TYPE OF CANCER: SKIN (NOT MELANOMA)","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","344","0.58"
"","2 = No (not entered) ............................................................................................................","1559","2.64"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"Codebook Creation Date: 10/19/2023 ................................................. 537","","",""
