"<s>You thought you should have been able to handle your mental health, emotions, or behavior on your own.</s>","","",""
"(TXMHNOM)","","",""
"MHTUNHNDL","Len : 2    UNMET MH TRMT NEED: THOUGHT COULD HANDLE MNTL HLTH ON OWN","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","2821","4.78"
"","2 = No .................................................................................................................................","999","1.69"
"","94 = DON'T KNOW ...........................................................................................................","50","0.08"
"","97 = REFUSED ..................................................................................................................","14","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1194","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou thought your family, friends, or religious group wouldn’t like it if you got treatment.</s>","","",""
"(TXMHNON)","","",""
"MHTUNFFLKE","Len : 2    UNMET MH TRMT NEED: FAMILY/FRIENDS/RELIG GROUP WOULDNT LIKE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","772","1.31"
"","2 = No .................................................................................................................................","3053","5.17"
"","94 = DON'T KNOW ...........................................................................................................","41","0.07"
"","97 = REFUSED ..................................................................................................................","18","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1194","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou were afraid of being committed to a hospital or forced into treatment against your will.</s>","","",""
"(TXMHNOO)","","",""
"MHTUNFORCE","Len : 2    UNMET MH TRMT NEED: WORRIED ABOUT BEING FORCED AGAINST WILL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","864","1.46"
"","2 = No .................................................................................................................................","2978","5.04"
"","94 = DON'T KNOW ...........................................................................................................","29","0.05"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1194","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou thought you would be told you needed to take medication.</s>","","",""
"(TXMHNOP)","","",""
"MHTUNMED","Len : 2    UNMET MH TRMT NEED: THOUGHT WOULD BE TOLD TO TAKE MEDICATION","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1156","1.96"
"","2 = No .................................................................................................................................","2683","4.54"
"","94 = DON'T KNOW ...........................................................................................................","36","0.06"
"","97 = REFUSED ..................................................................................................................","9","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1194","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou didn’t think treatment would help you.</s>","","",""
"(TXMHNOQ)","","",""
"MHTUNNOHLP","Len : 2    UNMET MH TRMT NEED: DIDN'T THINK TREATMENT WOULD HELP","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1240","2.10"
"","2 = No .................................................................................................................................","2534","4.29"
"","94 = DON'T KNOW ...........................................................................................................","97","0.16"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1194","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
