"","RECODED YOUTH EXPERIENCES","",""
"RECODED YOUTH EXPERIENCES","","",""
"N","OTE: The variables in this section are recoded variables that were created from one or more of the edited variables from the preceding section.","",""
"(YESCHFLT)","","",""
"SCHFELT","Len : 1    RC-HOW YTH FELT: ABOUT GOING TO SCHOOL IN PST YR","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48046","81.34"
"","1 = Liked A Lot/Kind of Liked (YESCHFLT=1,2).............................................................","8095","13.70"
"","2 = Didn't Like Very Much/Hated (YESCHFLT=3,4) ........................................................","2928","4.96"
"(YETCGJOB)","","",""
"TCHGJOB","Len : 1    RC-TEACHER LET YTH KNOW DOING GOOD JOB IN PST YR","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48066","81.37"
"","1 = Always/Sometimes (YETCGJOB=1,2).........................................................................","8163","13.82"
"","2 = Seldom/Never (YETCGJOB=3,4) ................................................................................","2840","4.81"
"(YELSTGRD)","","",""
"AVGGRADE","Len : 1    RC-GRADE AVERAGE FOR LAST GRADING PERIOD COMPLETED","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48816","82.64"
"","1 = D or Lower (YELSTGRD=4) .......................................................................................","572","0.97"
"","2 = A, B, or C (YELSTGRD=1,2,3) ...................................................................................","9681","16.39"
"(YESTSCIG)","","",""
"STNDSCIG","Len : 1    RC-STUDENTS IN YTH GRADE SMOKE CIGARETTES","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48434","82.00"
"","1 = Most/All (YESTSCIG=3,4) ..........................................................................................","1261","2.13"
"","2 = None/Few (YESTSCIG=1,2) ........................................................................................","9374","15.87"
"(YESTSMJ)","","",""
"STNDSMJ","Len : 1    RC-STUDENTS IN YTH GRADE USE MARIJUANA","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48507","82.12"
"","1 = Most/All (YESTSMJ=3,4) ............................................................................................","2676","4.53"
"","2 = None/Few (YESTSMJ=1,2) ..........................................................................................","7886","13.35"
"(YESTSALC)","","",""
"STNDALC","Len : 1    RC-STUDENTS IN YTH GRADE DRINK ALCOHOLIC BEVERAGES","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48491","82.09"
"","1 = Most/All (YESTSALC=3,4) .........................................................................................","2766","4.68"
"","2 = None/Few (YESTSALC=1,2) .......................................................................................","7812","13.23"
"(YESTSDNK)","","",""
"STNDDNK","Len : 1    RC-STUDENTS IN YTH GRADE GET DRUNK ONCE/WEEK","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48592","82.26"
"","1 = Most/All (YESTSDNK=3,4) ........................................................................................","920","1.56"
"","2 = None/Few (YESTSDNK=1,2) ......................................................................................","9557","16.18"
"(YEPCHKHW)","","",""
"PARCHKHW","Len : 1    RC-PARENTS CHECK IF HOMEWORK DONE IN PST YR","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48087","81.41"
"","1 = Always/Sometimes (YEPCHKHW=1,2) ......................................................................","8770","14.85"
"","2 = Seldom/Never (YEPCHKHW=3,4) ..............................................................................","2212","3.74"
"Codebook Creation Date: 10/19/2023 ................................................. 436","","",""
