"H<s>ave you ever, even once, used kratom?</s>","","",""
"(KA01)","","",""
"KRATEVER","Len : 2    EVER USED KRATOM","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1093","1.85"
"","2 = No .................................................................................................................................","56363","95.42"
"","85 = BAD DATA Logically assigned .................................................................................","8","0.01"
"","94 = DON'T KNOW ...........................................................................................................","282","0.48"
"","97 = REFUSED ..................................................................................................................","120","0.20"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1203","2.04"
"H<s>ow long has it been since you last used kratom?</s>","","",""
"(KALAST3)","","",""
"KRATREC","Len : 2    TIME SINCE LAST USED KRATOM","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","195","0.33"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","199","0.34"
"","3 = More than 12 months ago .............................................................................................","691","1.17"
"","9 = Used at some point in the lifetime LOG ASSN.............................................................","8","0.01"
"","85 = BAD DATA Logically assigned .................................................................................","7","0.01"
"","91 = NEVER USED KRATOM..........................................................................................","56363","95.42"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1606","2.72"
"N","ote: Beginning in 2022, edited variables FLVVAPEVR and FLVVAPREC replace variables VAPFLVEVR and VAPFLVREC because of","",""
"revisions to the skip logic for these questions.","","",""
"The next questions are about vaping flavoring.","","",""
"H<s>ave you ever, even once, vaped only flavoring without nicotine or other substances added?</s>","","",""
"(VPFLLIF)","","",""
"FLVVAPEVR","Len : 2    EVER VAPED ONLY FLAVORING WITHOUT NICOTINE/SUBSTANCE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5338","9.04"
"","2 = No .................................................................................................................................","52200","88.37"
"","85 = BAD DATA Logically Assigned ................................................................................","8","0.01"
"","94 = DON'T KNOW ...........................................................................................................","177","0.30"
"","97 = REFUSED ..................................................................................................................","137","0.23"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1209","2.05"
"H<s>ow long has it been since you last vaped only flavoring?</s>","","",""
"(VPFLREC)","","",""
"FLVVAPREC","Len : 2    TIME SINCE LAST VAPED ONLY FLAVORING","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","1112","1.88"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","1026","1.74"
"","3 = More than 12 months ago .............................................................................................","3165","5.36"
"","9 = Used at some point in the lifetime LOGICALLY ASSIGNED .....................................","35","0.06"
"","85 = BAD DATA Logically Assigned ................................................................................","8","0.01"
"","91 = NEVER VAPED ONLY FLAVORING .....................................................................","52200","88.37"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1523","2.58"
