"","RECODED YOUTH EXPERIENCES","",""
"(YEDECLAS, YEDERGLR, YEDESPCL)","","",""
"ANYEDUC3","Len : 1    RC-YTH HAD ANY DRUG OR ALCOHOL EDUCATION IN SCHOOL","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","48204","81.61"
"","1 = Yes (YEDECLAS=1 or YEDERGLR=1 or YEDESPCL=1) ........................................","7201","12.19"
"","2 = No (YEDECLAS=2 & YEDERGLR=2 & YEDESPCL=2) ..........................................","3664","6.20"
"(YERLGSVC)","","",""
"RLGATTD","Len : 1    RC-NUMBER TIMES ATTEND RELIGIOUS SERVICES IN PST YR","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47490","80.40"
"","1 = 25 or More (YERLGSVC=5,6) .....................................................................................","2258","3.82"
"","2 = Less than 25 (YERLGSVC=1,2,3,4) .............................................................................","9321","15.78"
"(YERLGIMP)","","",""
"RLGIMPT","Len : 1    RC-RELIGIOUS BELIEFS VERY IMPORTANT IN LIFE","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47557","80.51"
"","1 = Agree/Strongly Agree (YERLGIMP=3,4) ....................................................................","6904","11.69"
"","2 = Strongly Disagree/Disagree (YERLGIMP=1,2)............................................................","4608","7.80"
"(YERLDCSN)","","",""
"RLGDCSN","Len : 1    RC-RELIGIOUS BELIEFS INFLUENCE LIFE DECISIONS","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47549","80.50"
"","1 = Agree/Strongly Agree (YERLDCSN=3,4) ....................................................................","5986","10.13"
"","2 = Strongly Disagree/Disagree (YERLDCSN=1,2) ...........................................................","5534","9.37"
"(YERLFRND)","","",""
"RLGFRND","Len : 1    RC-IMPORTANT FOR FRIENDS TO SHARE RELIGIOUS BELIEFS","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47595","80.58"
"","1 = Agree/Strongly Agree (YERLFRND=3,4) ....................................................................","2823","4.78"
"","2 = Strongly Disagree/Disagree (YERLFRND=1,2) ...........................................................","8651","14.65"
"N","<s>OTE: The following four variables present youth suicide information based on responses to the youth suicidal ideation screen.</s>","",""
"(YUSUITHK)","","",""
"YUSUITHKYR","Len : 1    RC-YOUTH SERIOUSLY THOUGHT ABOUT KILLING SELF PAST YEAR","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47148","79.82"
"","1 = Yes (YUSUITHK=1) ....................................................................................................","1598","2.71"
"","2 = No (YUSUITHK=2) .....................................................................................................","8472","14.34"
"","3 = I'm not sure/Don't know (YUSUITHK=3,94) ...............................................................","894","1.51"
"","4 = I don't want to answer/Refused (YUSUITHK=4,97) ....................................................","957","1.62"
"(YUCOSUITHK)","","",""
"YUCOSUITHK2","Len : 1    RC-YTH SERIOUSLY THOUGHT ABOUT KILLING SELF DUE COVID PY","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+/No Suicide Thoughts (Otherwise) ................................................","57502","97.35"
"","0 = No (YUCOSUITHK=2) ................................................................................................","1351","2.29"
"","1 = Yes (YUCOSUITHK=1) ..............................................................................................","216","0.37"
"(YUSUIPLN)","","",""
"YUSUIPLNYR","Len : 1    RC-YOUTH MADE PLANS TO KILL SELF IN PAST YEAR","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47148","79.82"
"","1 = Yes (YUSUIPLN=1) ....................................................................................................","825","1.40"
"","2 = No (YUSUIPLN=2) ......................................................................................................","9882","16.73"
"","3 = I'm not sure/Don't know (YUSUIPLN=3,94) ................................................................","421","0.71"
"","4 = I don't want to answer/Refused (YUSUIPLN=4,97) .....................................................","793","1.34"
"Codebook Creation Date: 10/19/2023 ................................................. 441","","",""
