"H","<s>ave you ever in your life had a period of time lasting several days or longer when most of the day you felt sad, empty or depressed?</s>","",""
"(ASC21)","","",""
"ADDPREV<s>1</s>","Len : 2    SEVERAL DAYS OR LNGR WHEN FELT SAD/EMPTY/DPRSD","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","16268","27.54"
"","2 = No .................................................................................................................................","29559","50.04"
"","85 = BAD DATA Logically assigned .................................................................................","6","0.01"
"","94 = DON'T KNOW ...........................................................................................................","76","0.13"
"","97 = REFUSED ..................................................................................................................","121","0.20"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1070","1.81"
"","99 = LEGITIMATE SKIP ...................................................................................................","11969","20.26"
"H","ave you ever had a period of time lasting several days or longer when most of the day you were very discouraged about how things were going in","",""
"<s>your life?</s>","","",""
"(ASC22)","","",""
"ADDSCEV<s>1</s>","Len : 2    SEVERAL DAYS OR LNGR FELT DISCOURAGED ABT LIFE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","2881","4.88"
"","2 = No .................................................................................................................................","26693","45.19"
"","94 = DON'T KNOW ...........................................................................................................","67","0.11"
"","97 = REFUSED ..................................................................................................................","111","0.19"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1080","1.83"
"","99 = LEGITIMATE SKIP ...................................................................................................","28237","47.80"
"H","ave you ever had a period of time lasting several days or longer when you lost interest in most things you usually enjoy like work, hobbies, and","",""
"<s>personal relationships?</s>","","",""
"(ASC23)","","",""
"ADLOSEV<s>1</s>","Len : 2    EVER HAD PER OF TIME LST INTRST IN ENJOYABLE THGS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1110","1.88"
"","2 = No .................................................................................................................................","25578","43.30"
"","94 = DON'T KNOW ...........................................................................................................","70","0.12"
"","97 = REFUSED ..................................................................................................................","110","0.19"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1083","1.83"
"","99 = LEGITIMATE SKIP ...................................................................................................","31118","52.68"
"D","<s>uring times when you felt sad, empty, or depressed most of the day, did you ever feel discouraged about how things were going in your life?</s>","",""
"(AD01)","","",""
"ADDPDISC<s>1</s>","Len : 2    FEEL DISCRGD ABOUT LIFE WHEN SAD/EMPTY/DEPRESSED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","15087","25.54"
"","2 = No .................................................................................................................................","1165","1.97"
"","85 = BAD DATA Logically assigned .................................................................................","6","0.01"
"","94 = DON'T KNOW ...........................................................................................................","10","0.02"
"","97 = REFUSED ..................................................................................................................","5","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1215","2.06"
"","99 = LEGITIMATE SKIP ...................................................................................................","41581","70.39"
