"","hobbies, and other things that are usually fun for you, like listening to music, watching TV, movies, or sports, playing computer games, or going out","",""
"<s>with friends? </s>","","",""
"(YD01A, YD01B)","","",""
"YODPLSIN<s>1</s>","Len : 2    EVER LOSE INT IN THINGS WHEN SAD/EMPTY/DEPRESSED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","4858","8.22"
"","2 = No .................................................................................................................................","1295","2.19"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","35","0.06"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","128","0.22"
"","99 = LEGITIMATE SKIP ...................................................................................................","52736","89.28"
"D","uring times when you felt discouraged about how things were going in your life, did you ever lose interest and become really bored with most","",""
"things like school, work, hobbies, and other things that are usually fun for you, like listening to music, watching TV, movies, or sports, playing","","",""
"<s>computer games, or going out with friends?</s>","","",""
"(YD02)","","",""
"YODSLSIN<s>1</s>","Len : 2    EVER LOSE INT IN THGS WHEN FEELING DISCOURGAGED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","230","0.39"
"","2 = No .................................................................................................................................","190","0.32"
"","94 = DON'T KNOW ...........................................................................................................","4","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","143","0.24"
"","99 = LEGITIMATE SKIP ...................................................................................................","58500","99.04"
"D","<s>id you ever have a period of time like this that lasted most of the day almost every day for two weeks or longer?</s>","",""
"(YD09)","","",""
"YOLSI2WK<s>1</s>","Len : 2    PERIOD OF TIME LASTED EVERY DAY FOR 2 WKS /LNGR","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","114","0.19"
"","2 = No .................................................................................................................................","597","1.01"
"","94 = DON'T KNOW ...........................................................................................................","23","0.04"
"","97 = REFUSED ..................................................................................................................","3","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","175","0.30"
"","99 = LEGITIMATE SKIP ...................................................................................................","58157","98.46"
"T","hink about the times when you [FEELFILL]. Did you ever have a period of time like this that lasted most of the day, almost every day, for two","",""
"<s>weeks or longer?</s>","","",""
"(YD12)","","",""
"YODPR2WK<s>1</s>","Len : 2    TIME WHEN [FEELFILL] LSTD EVRYDY 2 WKS OR LNGR","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","4530","7.67"
"","2 = No .................................................................................................................................","2016","3.41"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","68","0.12"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","139","0.24"
"","99 = LEGITIMATE SKIP ...................................................................................................","52299","88.54"
