"","ADOLESCENT DEPRESSION","",""
"(YD86A)","","",""
"YOOTHHLP<s>1</s>","Len : 2    OTH HELP PROF TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","82","0.14"
"","6 = Response not entered ....................................................................................................","1150","1.95"
"","94 = DON'T KNOW ...........................................................................................................","12","0.02"
"","97 = REFUSED ..................................................................................................................","14","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","401","0.68"
"","99 = LEGITIMATE SKIP ...................................................................................................","57410","97.19"
"A<s>re you currently receiving treatment or counseling for [NUMPROBS] with your mood?</s>","","",""
"(YD86B)","","",""
"YOTMTNOW<s>1</s>","Len : 2    CURRENTLY RCVNG TREATMENT/COUNSLG FOR MOOD","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","762","1.29"
"","2 = No .................................................................................................................................","481","0.81"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","2","0.00"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","400","0.68"
"","99 = LEGITIMATE SKIP ...................................................................................................","57410","97.19"
"D<s>uring the past 12 months, did you take prescription medication that was prescribed for [NUMPROBS]?  </s>","","",""
"(YD86C)","","",""
"YORX12MO<s>1</s>","Len : 2    TAKE PRES MEDS PRESCRIBED FOR MOOD PAST 12 MONTHS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","716","1.21"
"","2 = No .................................................................................................................................","2397","4.06"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","16","0.03"
"","97 = REFUSED ..................................................................................................................","5","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","376","0.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","55558","94.06"
"A<s>re you currently taking prescription medication that was prescribed for [NUMPROBS]?</s>","","",""
"(YD86D)","","",""
"YORXNOW<s>1</s>","Len : 2    CURRENTLY TAKING PRESC MEDS PRESCRIBED FOR MOOD","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","578","0.98"
"","2 = No .................................................................................................................................","137","0.23"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","97 = REFUSED ..................................................................................................................","6","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","392","0.66"
"","99 = LEGITIMATE SKIP ...................................................................................................","57955","98.11"
"D<s>uring the past 12 months, how much has this prescription medication helped you?</s>","","",""
"(YD86E)","","",""
"YORXHLP<s>1</s>","Len : 2    HOW MUCH HAS PRESC MEDS FOR MOOD HELPED PST 12 MOS","",""
"","","Freq","Pct"
"","1 = Not at all .......................................................................................................................","99","0.17"
"","2 = A little ...........................................................................................................................","125","0.21"
"","3 = Some .............................................................................................................................","175","0.30"
"","4 = A lot ..............................................................................................................................","209","0.35"
"","5 = Extremely .....................................................................................................................","98","0.17"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","10","0.02"
"","97 = REFUSED ..................................................................................................................","5","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","392","0.66"
"","99 = LEGITIMATE SKIP ...................................................................................................","57955","98.11"
