"<s>How old were you when your high blood pressure was first diagnosed?</s>","","",""
"(HLTH41)","","",""
"HIGHBPAGE<s>1</s>","Len : 3    AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED","",""
"","","Freq","Pct"
"","RANGE = 1 - 86 .................................................................................................................","4894","8.29"
"","985 = BAD DATA Logically assigned ...............................................................................","9","0.02"
"","994 = DON'T KNOW .........................................................................................................","118","0.20"
"","997 = REFUSED ................................................................................................................","2","0.00"
"","998 = BLANK (NO ANSWER)..........................................................................................","1533","2.60"
"","999 = LEGITIMATE SKIP .................................................................................................","52513","88.90"
