"H","<s>ave you ever in your life had a period of time lasting several days or longer when most of the day you felt sad, empty, or depressed?</s>","",""
"(YDS21)","","",""
"YODPREV<s>1</s>","Len : 2    EVER HAD SEVERAL DAYS WHRE FELT SAD/EMPTY/DEPRSSD","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","6201","10.50"
"","2 = No .................................................................................................................................","5545","9.39"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","114","0.19"
"","97 = REFUSED ..................................................................................................................","82","0.14"
"","98 = BLANK (NO ANSWER) ...........................................................................................","23","0.04"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"H","ave you ever had a period of time lasting several days or longer when most of the day you felt very discouraged or hopeless about how things","",""
"<s>were going in your life?</s>","","",""
"(YDS22)","","",""
"YODSCEV<s>1</s>","Len : 2    EVER HAD PER OF TIME WHERE FELT DISCRGD OR HPELSS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","426","0.72"
"","2 = No .................................................................................................................................","5139","8.70"
"","94 = DON'T KNOW ...........................................................................................................","103","0.17"
"","97 = REFUSED ..................................................................................................................","73","0.12"
"","98 = BLANK (NO ANSWER) ...........................................................................................","27","0.05"
"","99 = LEGITIMATE SKIP ...................................................................................................","53301","90.24"
"H","ave you ever had a period of time lasting several days or longer when you lost interest and became bored with most things you usually enjoy, like","",""
"<s>work, hobbies, and personal relationships?</s>","","",""
"(YDS23)","","",""
"YOLOSEV<s>1</s>","Len : 2    EVER HAD PER OF TIME LST INTRST IN ENJOYABLE THGS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","737","1.25"
"","2 = No .................................................................................................................................","4430","7.50"
"","94 = DON'T KNOW ...........................................................................................................","85","0.14"
"","97 = REFUSED ..................................................................................................................","63","0.11"
"","98 = BLANK (NO ANSWER) ...........................................................................................","27","0.05"
"","99 = LEGITIMATE SKIP ...................................................................................................","53727","90.96"
"D","<s>uring times when you felt sad, empty, or depressed most of the day, did you ever feel discouraged about how things were going in your life? </s>","",""
"(YD01)","","",""
"YODPDISC<s>1</s>","Len : 2    FEEL DISCRGD ABOUT LIFE WHEN SAD/EMPTY/DEPRESSED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5474","9.27"
"","2 = No .................................................................................................................................","684","1.16"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","33","0.06"
"","97 = REFUSED ..................................................................................................................","10","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","128","0.22"
"","99 = LEGITIMATE SKIP ...................................................................................................","52736","89.28"
