"","RECODED HEALTH","",""
"RECODED HEALTH","","",""
"N","OTE: The variables in this section are recoded variables that were created from one or more of the edited variables from the preceding section.","",""
"N","OTE: Certain source variables that were used to create recoded variables have valid values that might not have been reported or assigned for the","",""
"","current survey year. However, these values have been included in the general specifications in the codebook on how the recoded variables were","",""
"","<s>created. See additional details about this issue in the Organization of the Data File section of this codebook introduction.</s>","",""
"(PREGNANT)","","",""
"PREG","Len : 1    RC-PREGNANT FEMALES AGED 12-44","",""
"","","Freq","Pct"
"","0 = Otherwise ......................................................................................................................","58372","98.82"
"","1 = Pregnant Females Aged 12-44 (PREGNANT=1) .........................................................","697","1.18"
"(PREGNANT)","","",""
"PREG2","Len : 1    RC-PREGNANCY STATUS OF FEMALES AGED 12-44","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","384","0.65"
"","1 = Pregnant (PREGNANT=1) ...........................................................................................","697","1.18"
"","2 = Not Pregnant (PREGNANT=2) ....................................................................................","22845","38.68"
"","3 = Males/Females Not Aged 12-44 (PREGNANT=89,99) ................................................","35143","59.49"
"(PREG)","","",""
"TRIMEST","Len : 1    RC-CURRENT TRIMESTER OF PREGNANCY-FEMALES AGED 12-44","",""
"","","Freq","Pct"
"",". = Unknown .......................................................................................................................","7","0.01"
"","1 = 1st 3 Months of Pregnancy ...........................................................................................","214","0.36"
"","2 = 2nd 3 Months of Pregnancy ..........................................................................................","271","0.46"
"","3 = Last 3 Months of Pregnancy .........................................................................................","205","0.35"
"","4 = Males/Not Pregnant Females (PREG=0) ......................................................................","58372","98.82"
"B","MI2 was created from the variables WTPOUND2 and HTINCHE2 according to the formula of 703 times WTPOUND2 divided by the square of","",""
"","HTINCHE2. BMI2 was set to a SAS missing value (unknown) if WTPOUND2 had a value of 9985, 9994, 9997, or 9998 or if HTINCHE2 had a","",""
"<s>value of 985, 994, 997, or 998.</s>","","",""
"(HTINCHE2, WTPOUND2)","","",""
"BMI2","Len : 12    RC-BODY MASS INDEX (BMI)","",""
"","","Freq","Pct"
"","RANGE = 9.3733333333 - 68.557024793 ..........................................................................","55765","94.41"
"",". = Unknown (See comment above) ....................................................................................","3304","5.59"
"(TELEAPTYR)","","",""
"TELEAPTYR2","Len : 1    RC-TALK TO DOC ABOUT VIRTUAL SERVICE TREATMENT-PAST YEAR","",""
"","","Freq","Pct"
"",". = Not Applicable/Unknown (Otherwise) ..........................................................................","1176","1.99"
"","0 = No (TELEAPTYR=2) ...................................................................................................","42173","71.40"
"","1 = Yes (TELEAPTYR=1) .................................................................................................","15720","26.61"
"Codebook Creation Date: 10/19/2023 ................................................. 542","","",""
