"a<s>. Smoke cigarettes or use any other tobacco products?</s>","","",""
"(HLTH20A)","","",""
"HPUSETOB","Len : 2    HEALTH PROF ASKED PST 12 MOS: TOBACCO USE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","29086","49.24"
"","2 = No .................................................................................................................................","16450","27.85"
"","85 = BAD DATA Logically assigned .................................................................................","23","0.04"
"","94 = DON'T KNOW ...........................................................................................................","289","0.49"
"","97 = REFUSED ..................................................................................................................","43","0.07"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1450","2.45"
"","99 = LEGITIMATE SKIP ...................................................................................................","11728","19.85"
"b<s>. Drink alcohol?</s>","","",""
"(HLTH20B)","","",""
"HPUSEALC","Len : 2    HEALTH PROF ASKED PST 12 MOS: ALCOHOL USE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","28670","48.54"
"","2 = No .................................................................................................................................","16866","28.55"
"","85 = BAD DATA Logically assigned .................................................................................","23","0.04"
"","94 = DON'T KNOW ...........................................................................................................","292","0.49"
"","97 = REFUSED ..................................................................................................................","40","0.07"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1450","2.45"
"","99 = LEGITIMATE SKIP ...................................................................................................","11728","19.85"
"c<s>. Use marijuana or other illegal drugs?</s>","","",""
"(HLTH20C)","","",""
"HPUSEDRG","Len : 2    HEALTH PROF ASKED PST 12 MOS: DRUG USE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","24245","41.05"
"","2 = No .................................................................................................................................","21202","35.89"
"","85 = BAD DATA Logically assigned .................................................................................","23","0.04"
"","94 = DON'T KNOW ...........................................................................................................","371","0.63"
"","97 = REFUSED ..................................................................................................................","50","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1450","2.45"
"","99 = LEGITIMATE SKIP ...................................................................................................","11728","19.85"
