"h","<s>ow much difficulty did you have concentrating on doing something important when other things were going on around you?</s>","",""
"(LICONCEN)","","",""
"IMPCONCN<s>1</s>","Len : 2    DIFFICULTY CONCENTRATING ONE MO IN PST 12 MOS","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","14080","23.84"
"","2 = Mild difficulty...............................................................................................................","12412","21.01"
"","3 = Moderate difficulty .......................................................................................................","6721","11.38"
"","4 = Severe difficulty............................................................................................................","2760","4.67"
"","85 = BAD DATA Logically assigned .................................................................................","21","0.04"
"","94 = DON'T KNOW ...........................................................................................................","67","0.11"
"","97 = REFUSED ..................................................................................................................","43","0.07"
"","98 = BLANK (NO ANSWER) ...........................................................................................","55","0.09"
"","99 = LEGITIMATE SKIP ...................................................................................................","22910","38.79"
"D","uring that one month when your emotions, nerves or mental health interfered most with your daily activities...","",""
"h<s>ow much difficulty did you have going out of the house and getting around on your own?</s>","","",""
"(LIGOOUT1)","","",""
"IMPGOUT<s>1</s>","Len : 2    DIFFICULTY GOING OUT ONE MO IN PST 12 MO","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","21184","35.86"
"","2 = Mild difficulty...............................................................................................................","6977","11.81"
"","3 = Moderate difficulty .......................................................................................................","4496","7.61"
"","4 = Severe difficulty............................................................................................................","2048","3.47"
"","5 = You didn't leave the house on your own .......................................................................","1274","2.16"
"","85 = BAD DATA Logically assigned .................................................................................","21","0.04"
"","94 = DON'T KNOW ...........................................................................................................","52","0.09"
"","97 = REFUSED ..................................................................................................................","46","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","61","0.10"
"","99 = LEGITIMATE SKIP ...................................................................................................","22910","38.79"
"D<s>id problems with your emotions, nerves, or mental health keep you from leaving the house on your own?</s>","","",""
"(LIGOOUT2)","","",""
"IMPGOUTM<s>1</s>","Len : 2    EMOTIONAL PROBLEMS KEEP YOU FROM LEAVING HOUSE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","870","1.47"
"","2 = No .................................................................................................................................","394","0.67"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","50","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","134","0.23"
"","99 = LEGITIMATE SKIP ...................................................................................................","57615","97.54"
"D","uring that one month when your emotions, nerves or mental health interfered most with your daily activities...","",""
"h<s>ow much difficulty did you have dealing with people you did not know well?</s>","","",""
"(LISTRAN1)","","",""
"IMPPEOP<s>1</s>","Len : 2    DIFFICULTY DEALING W STRANGERS ONE MO IN PST 12 M","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","17992","30.46"
"","2 = Mild difficulty...............................................................................................................","8783","14.87"
"","3 = Moderate difficulty .......................................................................................................","5151","8.72"
"","4 = Severe difficulty............................................................................................................","2518","4.26"
"","5 = You didn't deal with people you did not know well ......................................................","1528","2.59"
"","85 = BAD DATA Logically assigned .................................................................................","21","0.04"
"","94 = DON'T KNOW ...........................................................................................................","55","0.09"
"","97 = REFUSED ..................................................................................................................","45","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","66","0.11"
"","99 = LEGITIMATE SKIP ...................................................................................................","22910","38.79"
