"A","<s>t any time in the past 12 months, did you see or talk to a medical doctor or other professional about your [FEELNOUN]?</s>","",""
"(AD86)","","",""
"ADSEEDOC<s>1</s>","Len : 2    SEE/TALK TO DR/OTH PROF ABT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","4524","7.66"
"","2 = No .................................................................................................................................","4834","8.18"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1445","2.45"
"","99 = LEGITIMATE SKIP ...................................................................................................","48246","81.68"
"D","<s>uring the past 12 months, which professionals did you see or talk to about [NUMPROBS] with your mood?</s>","",""
"(AD86A)","","",""
"ADFAMDOC<s>1</s>","Len : 2    GEN/FAM DOC TALKED W/ABT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","2375","4.02"
"","6 = Response not entered ....................................................................................................","2139","3.62"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADOTHDOC<s>1</s>","Len : 2    OTH DR TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","342","0.58"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","9","0.02"
"","6 = Response not entered ....................................................................................................","4163","7.05"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADPSYCH<s>1</s>","Len : 2    PSYCHOLOGIST TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","1529","2.59"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","1","0.00"
"","6 = Response not entered ....................................................................................................","2984","5.05"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
