"","IMPUTED EMERGING ISSUES","",""
"(IMFEVER)","","",""
"IRIMFREC","Len : 1    ILLEGALLY MADE FENTANYL RECENCY - IMPUTATION REVISED","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","71","0.12"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","63","0.11"
"","3 = More than 12 months ago .............................................................................................","193","0.33"
"","9 = NEVER USED ILLEGALLY MADE FENTANYL ....................................................","58742","99.45"
"(IMFEVER)","","",""
"IIIMFREC","Len : 1    ILLEGALLY MADE FENTANYL RECENCY - IMPUTATION INDICATOR","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","57596","97.51"
"","3 = Statistically imputed data - lifetime use imputed ..........................................................","1469","2.49"
"","4 = Statistically imputed data - edited recency = 9 ..............................................................","4","0.01"
