"<s>Your health insurance would not pay enough of the costs for treatment.</s>","","",""
"(TXMHNOC)","","",""
"MHTUNENFCV","Len : 2    UNMET MH TRMT NEED: HEALTH INSURANCE DID NOT COVER ENOUGH","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","942","1.59"
"","2 = No .................................................................................................................................","2537","4.29"
"","94 = DON'T KNOW ...........................................................................................................","398","0.67"
"","97 = REFUSED ..................................................................................................................","9","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1192","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou did not know how or where to get treatment.</s>","","",""
"(TXMHNOD)","","",""
"MHTUNWHER","Len : 2    UNMET TRMT NEED: DID NOT KNOW HOW/WHERE TO GET TREATMENT","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1761","2.98"
"","2 = No .................................................................................................................................","2107","3.57"
"","94 = DON'T KNOW ...........................................................................................................","11","0.02"
"","97 = REFUSED ..................................................................................................................","7","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1192","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou could not find a treatment program or health care professional you wanted to go to.</s>","","",""
"(TXMHNOE)","","",""
"MHTUNNOFND","Len : 2    UNMET MH TRMT NEED: COULD NOT FIND PREFERRED PROVIDER","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1365","2.31"
"","2 = No .................................................................................................................................","2378","4.03"
"","94 = DON'T KNOW ...........................................................................................................","127","0.22"
"","97 = REFUSED ..................................................................................................................","16","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1192","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"T<s>here were no openings in the treatment program or with the health care professional you wanted to go to.</s>","","",""
"(TXMHNOF)","","",""
"MHTUNNOOPN","Len : 2    UNMET MH TRMT NEED: NO OPENINGS WITH PREFERRED PROVIDER","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","479","0.81"
"","2 = No .................................................................................................................................","3197","5.41"
"","94 = DON'T KNOW ...........................................................................................................","193","0.33"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1192","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y","<s>ou had problems with things like transportation, childcare, or getting appointments at times that worked for you.</s>","",""
"(TXMHNOG)","","",""
"MHTUNPROBS","Len : 2    UNMET MH TRMT NEED: PROB W/TRANS, CHILD CARE, APPT TIMES","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","864","1.46"
"","2 = No .................................................................................................................................","2940","4.98"
"","94 = DON'T KNOW ...........................................................................................................","65","0.11"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1192","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
