"<s>Did you talk or move more slowly than is normal for you nearly every day?</s>","","",""
"(AD26L)","","",""
"ADWRSLOW<s>1</s>","Len : 2    WHEN PRBLMS WORST TALK/MOVE SLOWER THAN USUAL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5317","9.00"
"","2 = No .................................................................................................................................","4524","7.66"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","85","0.14"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1405","2.38"
"","99 = LEGITIMATE SKIP ...................................................................................................","47735","80.81"
"D<s>id anyone else notice that you were talking or moving slowly?</s>","","",""
"(AD26M)","","",""
"ADWRSLNO<s>1</s>","Len : 2    WHEN PRBLMS WORST PEOP NOTICE SLOWER THAN USUAL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","3278","5.55"
"","2 = No .................................................................................................................................","1991","3.37"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","46","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1494","2.53"
"","99 = LEGITIMATE SKIP ...................................................................................................","52259","88.47"
"W<s>ere you so restless or jittery nearly every day that you paced up and down or couldn't sit still?</s>","","",""
"(AD26N)","","",""
"ADWRJITT<s>1</s>","Len : 2    WHEN PRBLMS WORST RSTLSS/JITTRY/PACING EVERYDAY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1189","2.01"
"","2 = No .................................................................................................................................","3390","5.74"
"","94 = DON'T KNOW ...........................................................................................................","29","0.05"
"","97 = REFUSED ..................................................................................................................","3","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1406","2.38"
"","99 = LEGITIMATE SKIP ...................................................................................................","53052","89.81"
"D<s>id anyone else notice that you were restless?</s>","","",""
"(AD26O)","","",""
"ADWRJINO<s>1</s>","Len : 2    WHEN PRBLMS WORST PEOP NOTICE YOU WERE RSTLSS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","783","1.33"
"","2 = No .................................................................................................................................","395","0.67"
"","94 = DON'T KNOW ...........................................................................................................","11","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1438","2.43"
"","99 = LEGITIMATE SKIP ...................................................................................................","56442","95.55"
"The next questions are about changes in your ability to concentrate, and your feelings about yourself.","","",""
"A","gain, in answering these questions, think about the period of time/most recent period of time when your [FEELNOUN] and other problems were","",""
"the worst.","","",""
"D","<s>uring that [TIMEFILL] time, did your thoughts come much more slowly than usual or seem confused nearly every day?</s>","",""
"(AD26P)","","",""
"ADWRTHOT<s>1</s>","Len : 2    WHEN PRBLMS WORST THGHTS SLOWER/MORE CONFUSING","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5290","8.96"
"","2 = No .................................................................................................................................","4569","7.74"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","54","0.09"
"","97 = REFUSED ..................................................................................................................","8","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1412","2.39"
"","99 = LEGITIMATE SKIP ...................................................................................................","47735","80.81"
