"","During the times when you felt sad, empty, or depressed, did you ever lose interest in most things like work, hobbies, and other things you usually","",""
"<s>enjoy?</s>","","",""
"(AD01A, AD01B)","","",""
"ADDPLSIN<s>1</s>","Len : 2    EVER LOSE INT IN THINGS WHEN SAD/EMPTY/DEPRESSED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","14015","23.73"
"","2 = No .................................................................................................................................","2235","3.78"
"","85 = BAD DATA Logically assigned .................................................................................","6","0.01"
"","94 = DON'T KNOW ...........................................................................................................","13","0.02"
"","97 = REFUSED ..................................................................................................................","4","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1215","2.06"
"","99 = LEGITIMATE SKIP ...................................................................................................","41581","70.39"
"D","uring times when you felt discouraged about how things were going in your life, did you ever lose interest in most things like work, hobbies, and","",""
"<s>other things you usually enjoy?</s>","","",""
"(AD02)","","",""
"ADDSLSIN<s>1</s>","Len : 2    EVER LOSE INT IN THNGS WHEN FEELING DISCOURGAGED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1648","2.79"
"","2 = No .................................................................................................................................","1229","2.08"
"","94 = DON'T KNOW ...........................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1233","2.09"
"","99 = LEGITIMATE SKIP ...................................................................................................","54957","93.04"
"D","<s>id you ever have a period of time like this that lasted most of the day nearly every day for two weeks or longer?</s>","",""
"(AD09)","","",""
"ADLSI2WK<s>1</s>","Len : 2    PERIOD OF TIME LASTED EVERY DAY FOR 2 WKS /LNGR","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","201","0.34"
"","2 = No .................................................................................................................................","905","1.53"
"","94 = DON'T KNOW ...........................................................................................................","4","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1263","2.14"
"","99 = LEGITIMATE SKIP ...................................................................................................","56696","95.98"
"T","hink about the times when you [FEELFILL]. Did you ever have a period of time like this that lasted most of the day, nearly every day, for two","",""
"<s>weeks or longer? </s>","","",""
"(AD12)","","",""
"ADDPR2WK<s>1</s>","Len : 2    TIME WHEN [FEELFILL] LSTD EVRYDY 2 WKS OR LNGR","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","12816","21.70"
"","2 = No .................................................................................................................................","6270","10.61"
"","85 = BAD DATA Logically assigned .................................................................................","6","0.01"
"","94 = DON'T KNOW ...........................................................................................................","47","0.08"
"","97 = REFUSED ..................................................................................................................","11","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1230","2.08"
"","99 = LEGITIMATE SKIP ...................................................................................................","38689","65.50"
"T","hink of times lasting two weeks or longer when [NUMPROBS] with your mood [WASWERE] most severe and frequent. During those times, how","",""
"<s>long did your [FEELNOUN] usually last?</s>","","",""
"(AD16)","","",""
"ADWRHRS<s>1</s>","Len : 2    TIME THAT MOST SEVERE/FREQUENT MOOD LASTED","",""
"","","Freq","Pct"
"","1 = Less than 1 hour ............................................................................................................","579","0.98"
"","2 = At least 1 hour but no more than 3 hours ......................................................................","2314","3.92"
"","3 = At least 3 hours but no more than 5 hours .....................................................................","3125","5.29"
"","4 = 5 hours or more .............................................................................................................","6900","11.68"
"","85 = BAD DATA Logically assigned .................................................................................","6","0.01"
"","94 = DON'T KNOW ...........................................................................................................","86","0.15"
"","97 = REFUSED ..................................................................................................................","8","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1329","2.25"
"","99 = LEGITIMATE SKIP ...................................................................................................","44722","75.71"
