"","ADOLESCENT DEPRESSION","",""
"(D_MDEA1Y)","","",""
"YO_MDEA1<s>1</s>","Len : 2    SAD/EMPTY/DEPRESSED MOST OF DAY OR DISCOURAGED","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","3038","5.14"
"","2 = Does not have symptom ................................................................................................","385","0.65"
"","94 = DON'T KNOW ...........................................................................................................","26","0.04"
"","97 = REFUSED ..................................................................................................................","7","0.01"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8513","14.41"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(D_MDEA2Y)","","",""
"YO_MDEA2<s>1</s>","Len : 2    LOST INTEREST OR PLEASURE IN MOST THINGS","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","3185","5.39"
"","2 = Does not have symptom ................................................................................................","312","0.53"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","41","0.07"
"","97 = REFUSED ..................................................................................................................","8","0.01"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8422","14.26"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(D_MDEA3Y)","","",""
"YO_MDEA3<s>1</s>","Len : 2    CHANGES IN APPETITE OR WT","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","2621","4.44"
"","2 = Does not have symptom ................................................................................................","605","1.02"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","88","0.15"
"","97 = REFUSED ..................................................................................................................","9","0.02"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8645","14.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(D_MDEA4Y)","","",""
"YO_MDEA4<s>1</s>","Len : 2    SLEEP PROBLEMS","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","3043","5.15"
"","2 = Does not have symptom ................................................................................................","254","0.43"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","23","0.04"
"","97 = REFUSED ..................................................................................................................","3","0.01"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8645","14.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(D_MDEA5Y)","","",""
"YO_MDEA5<s>1</s>","Len : 2    OTHERS NOTICED THAT R WAS RESTLESS OR LETHARGIC","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","1349","2.28"
"","2 = Does not have symptom ................................................................................................","1920","3.25"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","54","0.09"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8645","14.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(D_MDEA6Y)","","",""
"YO_MDEA6<s>1</s>","Len : 2    FELT TIRED/LOW ENERGY NEARLY EVERY DAY","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","3052","5.17"
"","2 = Does not have symptom ................................................................................................","254","0.43"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","13","0.02"
"","97 = REFUSED ..................................................................................................................","4","0.01"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8645","14.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
