"","ADOLESCENT DEPRESSION","",""
"","People who have problems with their mood often have other problems at the same time. These problems may include things like changes in:","",""
"-  sleep","","",""
"-  eating","","",""
"-  energy","","",""
"-  the ability to keep their mind on things","","",""
"-  feeling badly about themselves","","",""
"D","<s>id you ever have any of these problems during a period of time when you [FEELFILL] for two weeks or longer?</s>","",""
"(YD21)","","",""
"YODPPROB<s>1</s>","Len : 2    EVER HAVE OTH PRBLMS DURING 2 WKS OR LONGER","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","3456","5.85"
"","2 = No .................................................................................................................................","608","1.03"
"","94 = DON'T KNOW ...........................................................................................................","35","0.06"
"","97 = REFUSED ..................................................................................................................","15","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","283","0.48"
"","99 = LEGITIMATE SKIP ...................................................................................................","54672","92.56"
"Think again about these other problems we just mentioned.  They include things like changes in:","","",""
"-  sleep","","",""
"-  eating","","",""
"-  energy","","",""
"-  the ability to keep their mind on things","","",""
"-  feeling badly about themselves","","",""
"C","<s>an you think of the worst time when you [FEELFILL] for two weeks or longer and also had these other problems at the same time?</s>","",""
"(YD22)","","",""
"YOWRPROB<s>1</s>","Len : 2    ONE PARTICULAR TIME THAT IS THE WORST ONE EVER","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","2877","4.87"
"","2 = No .................................................................................................................................","533","0.90"
"","94 = DON'T KNOW ...........................................................................................................","37","0.06"
"","97 = REFUSED ..................................................................................................................","9","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","333","0.56"
"","99 = LEGITIMATE SKIP ...................................................................................................","55280","93.59"
"How old were you when that worst period of time started?","","",""
"T","hen think of the most recent time you [FEELFILL] for two weeks or longer and you had these other problems at the same time.","",""
"H<s>ow old were you when that time started? </s>","","",""
"(YD22A, YD22C)","","",""
"YOWRAGE<s>1</s>","Len : 3    AGE WHEN WORST PERIOD OF TIME STARTED","",""
"","","Freq","Pct"
"","RANGE = 1 - 17 .................................................................................................................","3316","5.61"
"","994 = DON'T KNOW .........................................................................................................","116","0.20"
"","997 = REFUSED ................................................................................................................","24","0.04"
"","998 = BLANK (NO ANSWER)..........................................................................................","333","0.56"
"","999 = LEGITIMATE SKIP .................................................................................................","55280","93.59"
"I","n answering the next questions, think about the period of time/most recent period of time when your [FEELNOUN] and other problems were the","",""
"worst.","","",""
"D<s>uring that time, did you feel sad, empty, or depressed for most of the day nearly every day?</s>","","",""
"(YD24A)","","",""
"YOWRDEPR<s>1</s>","Len : 2    WHEN PRBLMS WORST FELT SAD/EMPTY/DPRSD EVERY DAY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","2725","4.61"
"","2 = No .................................................................................................................................","684","1.16"
"","94 = DON'T KNOW ...........................................................................................................","35","0.06"
"","97 = REFUSED ..................................................................................................................","12","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","333","0.56"
"","99 = LEGITIMATE SKIP ...................................................................................................","55280","93.59"
"Codebook Creation Date: 10/19/2023 ................................................. 494","","",""
