"","RECODED EMERGING ISSUES","",""
"(IMFFLAG, IMFNDLEVER)","","",""
"IMFNEDFLAG","Len : 1    RC-EVER USED A NEEDLE TO INJECT IMF","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","25","0.04"
"","0 = No (IMFNDLEVER =2,91 or (IMFNDLEVER^=1 and IMFFLAG=0)) ......................","58926","99.76"
"","1 = Yes (IMFNDLEVER=1) ...............................................................................................","118","0.20"
"T","he following recoded variable, ANYNEDFLAG, was created starting with the 2022 NSDUH to include data from the new questions in the","",""
"","Emerging Issues section about the use of a needle to inject illegally made fentanyl. ANYNEDFLAG (ever used a needle to inject heroin, cocaine,","",""
"methamphetamine, illegally made fentanyl, or some other drug) replaces ANYNEDEVER (ever used a needle to inject heroin, cocaine,","","",""
"<s>methamphetamine, or some other drug) that appeared in the Recoded Special Drugs section in 2021.</s>","","",""
"(COCNEDEVER, HERNEDEVER, IMFNEDFLAG, MTHNEDEVER, OTDGNEDL)","","",""
"ANYNEDFLAG","Len : 1    RC-EVER USED A NEEDLE TO INJECT DRUGS","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","276","0.47"
"","0 = No (OTDGNEDL=2,4 and all other source variables=0) ..............................................","57816","97.88"
"","1 = Yes (Any source variable=1) ........................................................................................","977","1.65"
"(OTDGNDLRC)","","",""
"ANYNEDYR","Len : 1    RC- USED A NEEDLE TO INJECT DRUGS - PAST YEAR","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","280","0.47"
"","0 = No (OTDGNDLRC=3,13,81,91 and all other source variables=0) ...............................","58584","99.18"
"","1 = Yes (OTDGNDLRC=1,2,11,12 or any other source variable=1) ..................................","205","0.35"
"(IMFYR, IRFENTANYYR)","","",""
"FPIMFANYYR","Len : 1    RC-FENTANYL PRODUCTS INCLUDING IMF - ANY PAST YEAR USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past year (Otherwise) .......................................................................","58438","98.93"
"","1 = Used within the past year (IRFENTANYYR=1 or IMFYR=1) .....................................","631","1.07"
"(IMFYR, IRFENTNMYR)","","",""
"FPIMFNMYR","Len : 1    RC-FENTANYL PRODUCTS INCLUDING IMF - PAST YEAR MISUSE","",""
"","","Freq","Pct"
"","0 = Did not misuse in the past year (Otherwise) .................................................................","58880","99.68"
"","1 = Misused within the past year (IRFENTNMYR=1 or IMFYR=1) ..................................","189","0.32"
"(IMFYR, OPINMYR)","","",""
"OPIIMFNMYR","Len : 1    RC-OPIOIDS INCLUDING IMF - PAST YEAR MISUSE","",""
"","","Freq","Pct"
"","0 = Did not misuse in the past year (Otherwise) .................................................................","57178","96.80"
"","1 = Misused within the past year (OPINMYR=1 or IMFYR=1) .........................................","1891","3.20"
"(IMFMON, OPINMMON)","","",""
"OPIIMFNMMN","Len : 1    RC-OPIOIDS INCLUDING IMF - PAST MONTH MISUSE","",""
"","","Freq","Pct"
"","0 = Did not misuse in the past month (Otherwise) ..............................................................","58460","98.97"
"","1 = Misused within the past month (OPINMMON=1 or IMFMON=1) ..............................","609","1.03"
"(","CBDHMPFLAG, GHBFLAG, ILLFLAG, IMFFLAG, KRATOMFLAG, NPCOLDFLAG, SYNMRJFLAG, SYNSTMFLAG)","",""
"ILIMFOTHFG","Len : 1    RC-ILLICIT DRUG, IMF, OR OTHER SUB - EVER USED","",""
"","","Freq","Pct"
"","0 = Never used (All source variables=0) .............................................................................","27266","46.16"
"","1 = Ever used (Any source variable=1) ...............................................................................","31803","53.84"
"(CBDHMPYR, GHBYR, ILLYR, IMFYR, KRATOMYR, NPCOLDYR, SYNMRJYR, SYNSTMYR)","","",""
"ILIMFOTHYR","Len : 1    RC-ILLICIT DRUG, IMF, OR OTHER SUB - PAST YEAR USE","",""
"","","Freq","Pct"
"","0 = Did not use in the past year (All source variables=0) ....................................................","39132","66.25"
"","1 = Used within the past year (Any source variable =1)......................................................","19937","33.75"
"Codebook Creation Date: 10/19/2023 ................................................. 551","","",""
