"","IMPUTED ADULT DEPRESSION","",""
"IMPUTED ADULT DEPRESSION","","",""
"(AMDELT)","","",""
"IRAMDELT","Len : 1    ADULT: LIFETIME MAJOR DEPRESSIVE EPISODE (MDE) - IMP REV","",""
"","","Freq","Pct"
"",". = Aged 12-17 ....................................................................................................................","11969","20.26"
"","0 = No .................................................................................................................................","37573","63.61"
"","1 = Yes ................................................................................................................................","9527","16.13"
"(AMDELT)","","",""
"IIAMDELT","Len : 1    ADULT: LIFETIME MAJOR DEPRESSIVE EPISODE (MDE) - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","45666","77.31"
"","3 = Statistically imputed data ..............................................................................................","1434","2.43"
"","9 = LEGITIMATE SKIP.....................................................................................................","11969","20.26"
"(AMDEYR)","","",""
"IRAMDEYR","Len : 1    ADULT: PAST YEAR MAJOR DEPRESSIVE EPISODE (MDE) - IMP REV","",""
"","","Freq","Pct"
"",". = Aged 12-17 ....................................................................................................................","11969","20.26"
"","0 = No .................................................................................................................................","41617","70.45"
"","1 = Yes ................................................................................................................................","5483","9.28"
"(AMDEYR)","","",""
"IIAMDEYR","Len : 1    ADULT: PAST YEAR MAJOR DEPRESSIVE EPISODE (MDE) - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","45573","77.15"
"","3 = Statistically imputed data ..............................................................................................","1527","2.59"
"","9 = LEGITIMATE SKIP.....................................................................................................","11969","20.26"
"(AMDEIMP)","","",""
"IRAMDEIMP","Len : 1    ADULT: MDE WITH SEVERE ROLE IMPAIRMENT - IMP REV","",""
"","","Freq","Pct"
"",". = Aged 12-17 ....................................................................................................................","11969","20.26"
"","0 = No .................................................................................................................................","43136","73.03"
"","1 = Yes ................................................................................................................................","3964","6.71"
"(AMDEIMP)","","",""
"IIAMDEIMP","Len : 1    ADULT: MDE WITH SEVERE ROLE IMPAIRMENT - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","45550","77.11"
"","3 = Statistically imputed data ..............................................................................................","1550","2.62"
"","9 = LEGITIMATE SKIP.....................................................................................................","11969","20.26"
"Codebook Creation Date: 10/19/2023 ................................................. 487","","",""
