"","RECODED COVID-19","",""
"RECODED COVID-19","","",""
"(CONEGMH)","","",""
"COCLNEGMH","Len : 1    RC-COLLAPSED HOW COVID-19 NEGATIVELY AFFECTED MENTAL HLTH","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","2008","3.40"
"","1 = Not at all (CONEGMH=1) ............................................................................................","21060","35.65"
"","2 = A little or some (CONEGMH=2,3) ...............................................................................","26990","45.69"
"","3 = Quite a bit or a lot (CONEGMH=4,5)...........................................................................","9011","15.26"
"(COALCUSE)","","",""
"COCLALCUSE","Len : 1    RC-COLLAPSED HOW COVID-19 AFFECTED AMOUNT ALCOHOL DRANK","",""
"","","Freq","Pct"
"",". = Unknown/No PY Alcohol Use (Otherwise) ...................................................................","26451","44.78"
"","1 = Drink much less or little less (COALCUSE=1,2) .........................................................","9067","15.35"
"","2 = Drink about the same (COALCUSE=3) ........................................................................","19056","32.26"
"","3 = Drink a little more or much more (COALCUSE=4,5) ..................................................","4495","7.61"
"(CODRGUSE)","","",""
"COCLDRGUSE","Len : 1    RC-COLLAPSED HOW COVID-19 AFFECTED DRUG USE","",""
"","","Freq","Pct"
"",". = Unknown/No PY Drug Use (Otherwise) ........................................................................","35889","60.76"
"","1 = Use much less or little less (CODRGUSE=1,2) ............................................................","7995","13.54"
"","2 = Use about the same (CODRGUSE=3) ..........................................................................","12327","20.87"
"","3 = Use little more or much more (CODRGUSE=4,5) ........................................................","2858","4.84"
"(COFINANC)","","",""
"COCLFINANC","Len : 1    RC-COLLAPSE HOW OFTEN SERIOUS FINANCIAL WORRIES DUE COVID","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","2336","3.95"
"","1 = All or nearly all the time (COFINANC=1,2) ................................................................","8599","14.56"
"","2 = Some of the time or rarely (COFINANC=3,4) ..............................................................","25379","42.97"
"","3 = Never (COFINANC=5) ................................................................................................","22755","38.52"
"(COMHTELE)","","",""
"COMHTELE2","Len : 1    RC-MENTAL HEALTH APPTS MOVED TO TELEHEALTH DUE COVID-19","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","2395","4.05"
"","1 = Yes (COMHTELE=1)...................................................................................................","11209","18.98"
"","2 = No (COMHTELE=2) ....................................................................................................","20051","33.95"
"","3 = Does not apply (COMHTELE=3) .................................................................................","25414","43.02"
"(COMHAPTDL)","","",""
"COMHAPTDL2","Len : 1    RC-DELAYS/CANCELLATIONS IN MENTAL HLTH APPTS DUE COVID-19","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","2368","4.01"
"","1 = Yes (COMHAPTDL=1) ...............................................................................................","9924","16.80"
"","2 = No (COMHAPTDL=2) .................................................................................................","22356","37.85"
"","3 = Does not apply (COMHAPTDL=3) ..............................................................................","24421","41.34"
"(COMHRXDL)","","",""
"COMHRXDL2","Len : 1    RC-DELAYS GETTING MENTAL HLTH PRESCRIPTIONS DUE COVID-19","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","2398","4.06"
"","1 = Yes (COMHRXDL=1) .................................................................................................","4128","6.99"
"","2 = No (COMHRXDL=2) ...................................................................................................","26834","45.43"
"","3 = Does not apply (COMHRXDL=3) ................................................................................","25709","43.52"
"(COMHSVHLT)","","",""
"COMHSVHLT2","Len : 1    RC-LACK MNTL HLTH CARE CAUSED IMPACT TO HLTH DUE COVID-19","",""
"","","Freq","Pct"
"",". = Unknown (Otherwise)....................................................................................................","2433","4.12"
"","1 = Yes (COMHSVHLT=1) ...............................................................................................","2786","4.72"
"","2 = No (COMHSVHLT=2) .................................................................................................","27597","46.72"
"","3 = Does not apply (COMHSVHLT=3) ..............................................................................","26253","44.44"
"Codebook Creation Date: 10/19/2023 ................................................. 557","","",""
