"","ADULT DEPRESSION","",""
"Think again about these other problems we just mentioned.  They include things like changes in","","",""
"-  sleep","","",""
"-  appetite","","",""
"-  energy","","",""
"-  the ability to concentrate and remember","","",""
"-  feelings of low self-worth","","",""
"P","lease think of a time when you [FEELFILL] for two weeks or longer and you also had the largest number of these other problems at the same","",""
"time.","","",""
"I<s>s there one particular time like this that stands out in your mind as the worst one you ever had?</s>","","",""
"(AD22)","","",""
"ADWRPROB<s>1</s>","Len : 2    ONE PARTICULAR TIME THAT IS THE WORST ONE EVER","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","6915","11.71"
"","2 = No .................................................................................................................................","3562","6.03"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","41","0.07"
"","97 = REFUSED ..................................................................................................................","12","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1366","2.31"
"","99 = LEGITIMATE SKIP ...................................................................................................","47172","79.86"
"How old were you when that worst period of time started?","","",""
"T","hen think of the most recent time when you [FEELFILL] for two weeks or longer and you also had the largest number of these other problems at","",""
"the same time.","","",""
"H<s>ow old were you when that time started?</s>","","",""
"(AD22A, AD22C)","","",""
"ADWRAGE<s>1</s>","Len : 3    AGE WHEN WORST PERIOD OF TIME STARTED","",""
"","","Freq","Pct"
"","RANGE = 1 - 97 .................................................................................................................","10341","17.51"
"","985 = BAD DATA Logically assigned ...............................................................................","8","0.01"
"","994 = DON'T KNOW .........................................................................................................","154","0.26"
"","997 = REFUSED ................................................................................................................","26","0.04"
"","998 = BLANK (NO ANSWER)..........................................................................................","1368","2.32"
"","999 = LEGITIMATE SKIP .................................................................................................","47172","79.86"
"I","n answering the next questions, think about the period of time when your [FEELNOUN] and other problems were the worst.","",""
"I","n answering the next questions, think about the most recent period of time when you [FEELFILL] and had other problems at the same time.","",""
"D<s>uring that time, did you feel sad, empty, or depressed most of the day nearly every day?</s>","","",""
"(AD24A)","","",""
"ADWRDEPR<s>1</s>","Len : 2    WHEN PRBLMS WORST FELT SAD/EMPTY/DPRSD EVERY DAY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","8797","14.89"
"","2 = No .................................................................................................................................","1687","2.86"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","32","0.05"
"","97 = REFUSED ..................................................................................................................","12","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1368","2.32"
"","99 = LEGITIMATE SKIP ...................................................................................................","47172","79.86"
"D","<s>uring that [TIMEFILL] period of time, did you feel discouraged about how things were going in your life most of the day nearly every day?</s>","",""
"(AD24C)","","",""
"ADWRDISC<s>1</s>","Len : 2    WHEN PRBLMS WORST FELT DISCRGED ABT LIFE EVERYDAY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","8823","14.94"
"","2 = No .................................................................................................................................","1669","2.83"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","21","0.04"
"","97 = REFUSED ..................................................................................................................","13","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1370","2.32"
"","99 = LEGITIMATE SKIP ...................................................................................................","47172","79.86"
"Codebook Creation Date: 10/19/2023 ................................................. 470","","",""
