"<s>Did you have any kind of heart condition or heart disease in the past 12 months?</s>","","",""
"(HLTH31)","","",""
"HRTCONDYR<s>1</s>","Len : 2    HAD HEART CONDITION PAST 12 MONTHS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1781","3.02"
"","2 = No .................................................................................................................................","1595","2.70"
"","5 = Yes LOGICALLY ASSIGNED from skip pattern ........................................................","164","0.28"
"","85 = BAD DATA Logically assigned .................................................................................","14","0.02"
"","94 = DON'T KNOW ...........................................................................................................","19","0.03"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1523","2.58"
"","99 = LEGITIMATE SKIP ...................................................................................................","53971","91.37"
"H<s>ow old were you when your diabetes or sugar diabetes was first diagnosed?</s>","","",""
"(HLTH32)","","",""
"DIABETEAG<s>1</s>","Len : 3    AGE DIABETES 1ST DIAGNOSED","",""
"","","Freq","Pct"
"","RANGE = 1 - 86 .................................................................................................................","3479","5.89"
"","985 = BAD DATA Logically assigned ...............................................................................","26","0.04"
"","994 = DON'T KNOW .........................................................................................................","75","0.13"
"","997 = REFUSED ................................................................................................................","21","0.04"
"","998 = BLANK (NO ANSWER)..........................................................................................","1512","2.56"
"","999 = LEGITIMATE SKIP .................................................................................................","53956","91.34"
"H","<s>ow old were you when your chronic bronchitis, emphysema, or chronic obstructive pulmonary disease, also called COPD were first diagnosed?</s>","",""
"(HLTH33)","","",""
"COPDAGE<s>1</s>","Len : 3    AGE COPD 1ST DIAGNOSED","",""
"","","Freq","Pct"
"","RANGE = 1 - 95 .................................................................................................................","1101","1.86"
"","985 = BAD DATA Logically assigned ...............................................................................","9","0.02"
"","994 = DON'T KNOW .........................................................................................................","42","0.07"
"","997 = REFUSED ................................................................................................................","1","0.00"
"","998 = BLANK (NO ANSWER)..........................................................................................","1528","2.59"
"","999 = LEGITIMATE SKIP .................................................................................................","56388","95.46"
"H<s>ow old were you when your cirrhosis of the liver was first diagnosed?</s>","","",""
"(HLTH34)","","",""
"CIRROSAGE<s>1</s>","Len : 3    AGE CIRRHOSIS 1ST DIAGNOSED","",""
"","","Freq","Pct"
"","RANGE = 1 - 83 .................................................................................................................","154","0.26"
"","985 = BAD DATA Logically assigned ...............................................................................","9","0.02"
"","998 = BLANK (NO ANSWER)..........................................................................................","1528","2.59"
"","999 = LEGITIMATE SKIP .................................................................................................","57378","97.14"
"H<s>ow old were you when your hepatitis was first diagnosed?</s>","","",""
"(HLTH35)","","",""
"HEPBCAGE<s>1</s>","Len : 3    AGE HEPATITIS 1ST DIAGNOSED","",""
"","","Freq","Pct"
"","RANGE = 1 - 73 .................................................................................................................","452","0.77"
"","985 = BAD DATA Logically assigned ...............................................................................","9","0.02"
"","994 = DON'T KNOW .........................................................................................................","11","0.02"
"","997 = REFUSED ................................................................................................................","1","0.00"
"","998 = BLANK (NO ANSWER)..........................................................................................","1527","2.59"
"","999 = LEGITIMATE SKIP .................................................................................................","57069","96.61"
