"","MENTAL HEALTH SERVICES UTILIZATION","",""
"MENTAL HEALTH SERVICES UTILIZATION","","",""
"D","uring the past 12 months, did you seek professional counseling, medication, or other treatment for your mental health, emotions, or behavior?","",""
"N","OTE: This question is asked of respondents who did not report receiving any of the treatments in the past 12 months for mental health, emotions,","",""
"<s>or behavior.</s>","","",""
"(TXMHSEK)","","",""
"MHTSEEKTX","Len : 2    DID SEEK TRMT FOR MENTAL HEALTH (NOT RCVD TRMT)-PST 12 MOS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","583","0.99"
"","2 = No .................................................................................................................................","41010","69.43"
"","11 = Yes (unknown receipt of treatment) ............................................................................","14","0.02"
"","12 = No (unknown receipt of treatment) .............................................................................","387","0.66"
"","94 = DON'T KNOW ...........................................................................................................","71","0.12"
"","97 = REFUSED ..................................................................................................................","92","0.16"
"","98 = BLANK (NO ANSWER) ...........................................................................................","923","1.56"
"","99 = LEGITIMATE SKIP ...................................................................................................","15989","27.07"
"D","uring the past 12 months, did you think you should get professional counseling, medication, or other treatment for your mental health, emotions,","",""
"or behavior?","","",""
"N","OTE: This question is asked of respondents who did not report receiving any of the treatments in the past 12 months for mental health, emotions,","",""
"<s>or behavior, and did not report seeking treatment in the past 12 months for mental health, emotions, or behavior.</s>","","",""
"(TXMHGET)","","",""
"MHTSHLDTX","Len : 2    THOUGHT SHLD GET MNTL HLTH TRMT (NOT RCVD TRMT)-PST 12 MOS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","3147","5.33"
"","2 = No .................................................................................................................................","37793","63.98"
"","11 = Yes (unknown receipt of treatment) ............................................................................","24","0.04"
"","12 = No (unknown receipt of treatment) .............................................................................","358","0.61"
"","94 = DON'T KNOW ...........................................................................................................","123","0.21"
"","97 = REFUSED ..................................................................................................................","113","0.19"
"","98 = BLANK (NO ANSWER) ...........................................................................................","925","1.57"
"","99 = LEGITIMATE SKIP ...................................................................................................","16586","28.08"
"There may be many reasons you did not get [additional] treatments during the past 12 months.","","",""
"F","or each statement, please mark whether or not it was one of the reasons why you did not get [additional] professional counseling, medication or","",""
"other treatment for your mental health, emotions, or behavior.","","",""
"Y<s>ou thought it would cost too much.</s>","","",""
"(TXMHNOA)","","",""
"MHTUNCOST","Len : 2    UNMET MH TRMT NEED: TREATMENT COST TOO MUCH","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1845","3.12"
"","2 = No .................................................................................................................................","2011","3.40"
"","94 = DON'T KNOW ...........................................................................................................","23","0.04"
"","97 = REFUSED ..................................................................................................................","8","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1191","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Y<s>ou did not have health insurance coverage for mental health treatment.</s>","","",""
"(TXMHNOB)","","",""
"MHTUNINSCV","Len : 2    UNMET MH TRMT NEED: NO HEALTH INSURANCE COVERAGE FOR TRMT","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","855","1.45"
"","2 = No .................................................................................................................................","2736","4.63"
"","94 = DON'T KNOW ...........................................................................................................","284","0.48"
"","97 = REFUSED ..................................................................................................................","12","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1191","2.02"
"","99 = LEGITIMATE SKIP ...................................................................................................","53991","91.40"
"Codebook Creation Date: 10/19/2023 ................................................. 515","","",""
