"<s>During the past 12 months, how many nights were you an inpatient in a hospital?</s>","","",""
"(HLTH18)","","",""
"NMNGTHS2","Len : 3    # NIGHTS STAYED IN HOSPITAL OVERNIGHT OR LONGER","",""
"","","Freq","Pct"
"","RANGE = 1 - 30 .................................................................................................................","3798","6.43"
"","31 = 31 or more ...................................................................................................................","61","0.10"
"","985 = BAD DATA Logically assigned ...............................................................................","6","0.01"
"","994 = DON'T KNOW .........................................................................................................","48","0.08"
"","997 = REFUSED ................................................................................................................","114","0.19"
"","998 = BLANK (NO ANSWER)..........................................................................................","957","1.62"
"","999 = LEGITIMATE SKIP .................................................................................................","54085","91.56"
"D","uring the past 12 months, how many times have you visited a doctor, nurse, physician assistant or nurse practitioner about your own health at a","",""
"doctor’s office, a clinic, or some other place?","","",""
"(HLTH19)","","",""
"NMVSOPT2","Len : 3    # OUTPATIENT VISITS PAST 12 MOS - RECODE","",""
"","","Freq","Pct"
"","RANGE = 0 - 15 .................................................................................................................","54770","92.72"
"","16 = 16 - 20 times ...............................................................................................................","662","1.12"
"","17 = 21 - 25 times ...............................................................................................................","237","0.40"
"","18 = 26 - 30 times ...............................................................................................................","253","0.43"
"","19 = 31+ times ....................................................................................................................","380","0.64"
"","985 = BAD DATA Logically assigned ...............................................................................","23","0.04"
"","994 = DON'T KNOW .........................................................................................................","1675","2.84"
"","997 = REFUSED ................................................................................................................","252","0.43"
"","998 = BLANK (NO ANSWER)..........................................................................................","817","1.38"
"W","hat is your best guess of how many times you have visited a doctor, nurse, physician assistant or nurse practitioner about your own health at a","",""
"doctor’s office, a clinic, or some other place in the past 12 months?","","",""
"(HLTH19DK)","","",""
"NMVSOEST","Len : 2    # TIMES VISITED DR ABOUT OWN HEALTH PST YR","",""
"","","Freq","Pct"
"","0 = I have not visited a DR in the past 12 mos ....................................................................","191","0.32"
"","1 = 1 time ............................................................................................................................","151","0.26"
"","2 = 2-3 times .......................................................................................................................","386","0.65"
"","3 = 4-5 times .......................................................................................................................","230","0.39"
"","4 = 6-7 times .......................................................................................................................","131","0.22"
"","5 = 8-9 times .......................................................................................................................","79","0.13"
"","6 = 10-12 times ...................................................................................................................","69","0.12"
"","7 = 13-15 times ...................................................................................................................","26","0.04"
"","8 = 16 or more times ...........................................................................................................","105","0.18"
"","94 = DON'T KNOW ...........................................................................................................","417","0.71"
"","97 = REFUSED ..................................................................................................................","142","0.24"
"","98 = BLANK (NO ANSWER) ...........................................................................................","840","1.42"
"","99 = LEGITIMATE SKIP ...................................................................................................","56302","95.32"
"D","uring the past 12 months, have you talked to a doctor, physician assistant, or nurse practitioner about your own health over the phone, by email,","",""
"<s>or through video calling instead of going to an in-person appointment?</s>","","",""
"(HLTHTELE)","","",""
"TELEAPTYR","Len : 2    TALK TO DOC ABOUT HEALTH OVER PHONE/EMAIL/VIDEO PST 12 MOS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","15720","26.61"
"","2 = No .................................................................................................................................","42173","71.40"
"","85 = BAD DATA Logically assigned .................................................................................","23","0.04"
"","94 = DON'T KNOW ...........................................................................................................","223","0.38"
"","97 = REFUSED ..................................................................................................................","108","0.18"
"","98 = BLANK (NO ANSWER) ...........................................................................................","822","1.39"
