"","RECODED YOUTH EXPERIENCES","",""
"(YEYHGUN)","","",""
"YOHGUN2","Len : 1    RC-YOUTH CARRIED A HANDGUN","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47228","79.95"
"","1 = One or More Times (YEYHGUN=2,3,4,5) ...................................................................","587","0.99"
"","2 = None (YEYHGUN=1) ..................................................................................................","11254","19.05"
"(YEYSELL)","","",""
"YOSELL2","Len : 1    RC-YOUTH SOLD ILLEGAL DRUGS","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47209","79.92"
"","1 = One or More Times (YEYSELL=2,3,4,5) .....................................................................","162","0.27"
"","2 = None (YEYSELL=1) ....................................................................................................","11698","19.80"
"(YEYSTOLE)","","",""
"YOSTOLE2","Len : 1    RC-YOUTH STOLE/TRIED TO STEAL ITEM >$50","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47208","79.92"
"","1 = One or More Times (YEYSTOLE=2,3,4,5) ..................................................................","389","0.66"
"","2 = None (YEYSTOLE=1) .................................................................................................","11472","19.42"
"(YEYATTAK)","","",""
"YOATTAK2","Len : 1    RC-YOUTH ATTACKED WITH INTENT TO SERIOUSLY HARM","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47221","79.94"
"","1 = One or More Times (YEYATTAK=2,3,4,5) .................................................................","609","1.03"
"","2 = None (YEYATTAK=1) ................................................................................................","11239","19.03"
"(YEPPKCIG)","","",""
"PRPKCIG2","Len : 1    RC-YTH THINK: PARENTS FEEL ABT YTH SMOKE PACK CIG/DAY","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47298","80.07"
"","1 = Strongly Disapprove (YEPPKCIG=3) ..........................................................................","10947","18.53"
"","2 = Somewhat Disapprove or Neither (YEPPKCIG=1,2) ...................................................","824","1.39"
"(YEPMJEVR)","","",""
"PRMJEVR2","Len : 1    RC-YTH THINK: PARENTS FEEL ABT YTH TRY MARIJUANA","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47316","80.10"
"","1 = Strongly Disapprove (YEPMJEVR=3) .........................................................................","9524","16.12"
"","2 = Somewhat Disapprove or Neither (YEPMJEVR=1,2) ..................................................","2229","3.77"
"(YEPMJMO)","","",""
"PRMJMO","Len : 1    RC-YTH THINK: PARENTS FEEL ABT YTH USE MARIJUANA MNTHLY","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47323","80.11"
"","1 = Strongly Disapprove (YEPMJMO=3) ...........................................................................","9843","16.66"
"","2 = Somewhat Disapprove or Neither (YEPMJMO=1,2) ....................................................","1903","3.22"
"(YEPALDLY)","","",""
"PRALDLY2","Len : 1    RC-YTH THINK: PARNTS FEEL ABT YTH DRK 1-2 ALC BEV/DAY","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47304","80.08"
"","1 = Strongly Disapprove (YEPALDLY=3) .........................................................................","10508","17.79"
"","2 = Somewhat Disapprove or Neither (YEPALDLY=1,2) ..................................................","1257","2.13"
"(YEGPKCIG)","","",""
"YFLPKCG2","Len : 1    RC-HOW YTH FEELS: PEERS SMOKE PACK/DAY CIG","",""
"","","Freq","Pct"
"",". = Unknown/Aged 18+ (Otherwise) ...................................................................................","47293","80.06"
"","1 = Strongly/Somewhat Disapprove (YEGPKCIG=2,3) .....................................................","10824","18.32"
"","2 = Neither Approve Nor Disapprove (YEGPKCIG=1) ......................................................","952","1.61"
"Codebook Creation Date: 10/19/2023 ................................................. 438","","",""
