"","RECODED MENTAL HEALTH SERVICES UTILIZATION","",""
"(MHTSKTHPY, MHTUNNOOPN)","","",""
"MHNTNOOPN","Len : 1    RC-UNMET PY MH TRT NEED: NO OPENINGS WITH PREFERRED PROVIDER","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55395","93.78"
"","0 = No (MHTSKTHPY=1 and MHTUNNOOPN=2)..........................................................","3195","5.41"
"","1 = Yes (MHTSKTHPY=1 and MHTUNNOOPN=1) ........................................................","479","0.81"
"(MHTSKTHPY, MHTUNPROBS)","","",""
"MHNTPROBS","Len : 1    RC-UNMET PY MH TRT NEED: PROB W/TRANS, CHILDCARE, APPT TIMES","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55267","93.56"
"","0 = No (MHTSKTHPY=1 and MHTUNPROBS=2) ...........................................................","2939","4.98"
"","1 = Yes (MHTSKTHPY=1 and MHTUNPROBS=1) .........................................................","863","1.46"
"(MHTSKTHPY, MHTUNTIME)","","",""
"MHNTTIME","Len : 1    RC-UNMET PY MNTL HLTH TRT NEED: NOT ENOUGH TIME FOR TRT","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55258","93.55"
"","0 = No (MHTSKTHPY=1 and MHTUNTIME=2) .............................................................","2185","3.70"
"","1 = Yes (MHTSKTHPY=1 and MHTUNTIME=1) ............................................................","1626","2.75"
"(MHTSKTHPY, MHTUNPRIV)","","",""
"MHNTPRIV","Len : 1    RC-UNMET PY MH TRT NEED: WORRIED THAT INFO NOT KEPT PRIVATE","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55237","93.51"
"","0 = No (MHTSKTHPY=1 and MHTUNPRIV=2) ..............................................................","2727","4.62"
"","1 = Yes (MHTSKTHPY=1 and MHTUNPRIV=1) .............................................................","1105","1.87"
"(MHTSKTHPY, MHTUNPTHNK)","","",""
"MHNTPTHNK","Len : 1    RC-UNMET PY MH TRT NEED: WORRIED WHAT PEOPLE WOULD THNK/SAY","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55197","93.44"
"","0 = No (MHTSKTHPY=1 and MHTUNPTHNK=2) ..........................................................","2542","4.30"
"","1 = Yes (MHTSKTHPY=1 and MHTUNPTHNK=1) .........................................................","1330","2.25"
"(MHTSKTHPY, MHTUNCONSQ)","","",""
"MHNTCONSQ","Len : 1    RC-UNMET PY MH TRT NEED: THGHT WOULD LOSE JOB, HOME, CHILD","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55223","93.49"
"","0 = No (MHTSKTHPY=1 and MHTUNCONSQ=2) ..........................................................","3439","5.82"
"","1 = Yes (MHTSKTHPY=1 and MHTUNCONSQ=1) ........................................................","407","0.69"
"(MHTSKTHPY, MHTUNSTART)","","",""
"MHNTSTART","Len : 1    RC-UNMET PY MNTL HLTH TRT NEED: NOT READY TO START TRT","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55287","93.60"
"","0 = No (MHTSKTHPY=1 and MHTUNSTART=2) ...........................................................","1929","3.27"
"","1 = Yes (MHTSKTHPY=1 and MHTUNSTART=1) .........................................................","1853","3.14"
"(MHTSKTHPY, MHTUNHNDL)","","",""
"MHNTHNDL","Len : 1    RC-UNMET PY MNTL HLTH TRT NEED: THOUGHT COULD HANDLE ON OWN","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55251","93.54"
"","0 = No (MHTSKTHPY=1 and MHTUNHNDL=2) ............................................................","998","1.69"
"","1 = Yes (MHTSKTHPY=1 and MHTUNHNDL=1) ...........................................................","2820","4.77"
"(MHTSKTHPY, MHTUNFFLKE)","","",""
"MHNTFFLKE","Len : 1    RC-UNMET PY MH TRT NEED: FAM/FRIENDS/RELIG GRP WOULDNT LIKE","",""
"","","Freq","Pct"
"",". = Unknwn/rcvd trt/no sought&no thght shld get trt  (Otherwise) ......................................","55246","93.53"
"","0 = No (MHTSKTHPY=1 and MHTUNFFLKE=2) ...........................................................","3051","5.17"
"","1 = Yes (MHTSKTHPY=1 and MHTUNFFLKE=1) ..........................................................","772","1.31"
"Codebook Creation Date: 10/19/2023 ................................................. 525","","",""
