"<s>Delays or cancellations in appointments?</s>","","",""
"(COV7B)","","",""
"COSUAPTDL","Len : 2    DELAYS/CANCELLATIONS IN SUB USE TRMT APPTS DUE TO COVID-19","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","3459","5.86"
"","2 = No .................................................................................................................................","20347","34.45"
"","3 = Does not apply ..............................................................................................................","32870","55.65"
"","85 = BAD DATA Logically assigned .................................................................................","39","0.07"
"","94 = DON'T KNOW ...........................................................................................................","564","0.95"
"","97 = REFUSED ..................................................................................................................","356","0.60"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1434","2.43"
"D<s>elays in getting prescriptions?</s>","","",""
"(COV7C)","","",""
"COSURXDL","Len : 2    DELAYS GETTING SUB USE TRMT PRESCRIPTIONS DUE TO COVID-19","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1811","3.07"
"","2 = No .................................................................................................................................","21620","36.60"
"","3 = Does not apply ..............................................................................................................","33234","56.26"
"","85 = BAD DATA Logically assigned .................................................................................","39","0.07"
"","94 = DON'T KNOW ...........................................................................................................","570","0.96"
"","97 = REFUSED ..................................................................................................................","361","0.61"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1434","2.43"
"U<s>nable to access needed care resulting in moderate to severe impact on health?</s>","","",""
"(COV7D)","","",""
"COSUSVHLT","Len : 2    LACK OF SUB USE TRMT CAUSED IMPACT TO HLTH DUE TO COVID-19","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1301","2.20"
"","2 = No .................................................................................................................................","21854","37.00"
"","3 = Does not apply ..............................................................................................................","33502","56.72"
"","85 = BAD DATA Logically assigned .................................................................................","39","0.07"
"","94 = DON'T KNOW ...........................................................................................................","569","0.96"
"","97 = REFUSED ..................................................................................................................","370","0.63"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1434","2.43"
"B","ecause of the COVID-19 pandemic in the U.S., did you experience any of the following in your access to medical care?","",""
"A<s>ppointments moved from in-person to telehealth?</s>","","",""
"(COV8A)","","",""
"COHCTELE","Len : 2    MEDICAL APPTS MOVED TO TELEHEALTH DUE TO COVID-19","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","15542","26.31"
"","2 = No .................................................................................................................................","25814","43.70"
"","3 = Does not apply ..............................................................................................................","15372","26.02"
"","85 = BAD DATA Logically assigned .................................................................................","39","0.07"
"","94 = DON'T KNOW ...........................................................................................................","533","0.90"
"","97 = REFUSED ..................................................................................................................","324","0.55"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1445","2.45"
"D<s>elays or cancellations in appointments?</s>","","",""
"(COV8B)","","",""
"COHCAPTDL","Len : 2    DELAYS/CANCELLATIONS IN MEDICAL APPTS DUE TO COVID-19","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","13427","22.73"
"","2 = No .................................................................................................................................","27921","47.27"
"","3 = Does not apply ..............................................................................................................","15341","25.97"
"","85 = BAD DATA Logically assigned .................................................................................","39","0.07"
"","94 = DON'T KNOW ...........................................................................................................","563","0.95"
"","97 = REFUSED ..................................................................................................................","333","0.56"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1445","2.45"
