"","IMPUTED ADULT MENTAL HEALTH","",""
"(IMPRESP)","","",""
"IRIMPRESP","Len : 2    DIFFICULTY WORK RESPONS ONE MO IN PST 12 MOS - IMP REV","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","18525","31.36"
"","2 = Mild difficulty...............................................................................................................","8840","14.97"
"","3 = Moderate difficulty .......................................................................................................","4955","8.39"
"","4 = Severe difficulty............................................................................................................","2255","3.82"
"","5 = You didn't work or go to school ....................................................................................","2507","4.24"
"","99 = LEGITIMATE SKIP ...................................................................................................","21987","37.22"
"(IMPRESP)","","",""
"IIIMPRESP","Len : 1    DIFFICULTY WORK RESPONS ONE MO IN PST 12 MOS - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35948","60.86"
"","3 = Statistically imputed data ..............................................................................................","1134","1.92"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"(IMPRESPM)","","",""
"IRIMPRESPM","Len : 2    EMOTIONAL PROBLEMS KEEP YOU FROM WORK OR SCHOOL - IMP REV","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","578","0.98"
"","2 = No .................................................................................................................................","1929","3.27"
"","99 = LEGITIMATE SKIP ...................................................................................................","56562","95.76"
"(IMPRESPM)","","",""
"IIIMPRESPM","Len : 1    EMOTIONAL PROBLEMS KEEP YOU FROM WORK OR SCHOOL - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35937","60.84"
"","3 = Statistically imputed data ..............................................................................................","1145","1.94"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"(IMPWORK)","","",""
"IRIMPWORK","Len : 2    DIFFICULTY DOING DAILY WORK ONE MO IN PST 12 MOS - IMP REV","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","16597","28.10"
"","2 = Mild difficulty...............................................................................................................","10672","18.07"
"","3 = Moderate difficulty .......................................................................................................","5154","8.73"
"","4 = Severe difficulty............................................................................................................","2152","3.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","24494","41.47"
"(IMPWORK)","","",""
"IIIMPWORK","Len : 1    DIFFICULTY DOING DAILY WORK ONE MO IN PST 12 MOS - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35967","60.89"
"","3 = Statistically imputed data ..............................................................................................","1115","1.89"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"(SUICTHNK)","","",""
"IRSUICTHNK","Len : 1    ADULT SERIOUSLY THOUGHT ABOUT KILLING SELF PST YR - IMP REV","",""
"","","Freq","Pct"
"",". = Aged 12-17 ....................................................................................................................","11969","20.26"
"","0 = No .................................................................................................................................","43622","73.85"
"","1 = Yes ................................................................................................................................","3478","5.89"
"(SUICTHNK)","","",""
"IISUICTHNK","Len : 1    ADULT SERIOUSLY THOUGHT ABOUT KILLING SELF PST YR - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","45784","77.51"
"","3 = Statistically imputed data ..............................................................................................","1316","2.23"
"","9 = LEGITIMATE SKIP.....................................................................................................","11969","20.26"
"Codebook Creation Date: 10/19/2023 ................................................. 459","","",""
