"","NOTE: Beginning in 2021, missing values for AMDEYR were replaced using statistical imputation. The imputation-revised variable used in","",""
"<s>analysis, IRAMDEYR, appears in the Imputed Adult Depression section.</s>","","",""
"(ADPB2WK, AMDELT)","","",""
"AMDEYR","Len : 1    ADULT: PAST YEAR MAJOR DEPRESSIVE EPISODE (MDE)","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown (Otherwise) ................................................................................","13496","22.85"
"","1 = Yes (AMDELT=1 & ADPB2WK=1) ...........................................................................","5243","8.88"
"","2 = No (AMDELT=2 or [AMDELT=1 & ADPB2WK=2]) ................................................","40330","68.28"
"N","OTE: The following four variables make up the four role domains (home management, work, close relationships with others, and social life) of","",""
"<s>the Sheehan Disability Scale (SDS), which measures the impact of a disorder on an adult's life.</s>","","",""
"(ADPSHMGT)","","",""
"ASDSHOM2","Len : 1    ADULT: DEPRESS FEELINGS ROLE IMPAIRMENT - HOME MANAGEMENT","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unkn/Legit Skip (Otherwise) .....................................................................","53810","91.10"
"","1 = None (ADPSHMGT=0) ................................................................................................","90","0.15"
"","2 = Mild (ADPSHMGT=1,2,3) ...........................................................................................","611","1.03"
"","3 = Moderate (ADPSHMGT=4,5,6) ...................................................................................","1967","3.33"
"","4 = Severe (ADPSHMGT=7,8,9) ........................................................................................","2042","3.46"
"","5 = Very Severe (ADPSHMGT=10) ...................................................................................","549","0.93"
"(ADPSWORK)","","",""
"ASDSWRK2","Len : 1    ADULT: DEPRESS FEELINGS ROLE IMPAIRMENT - ABILITY TO WORK","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unkn/Legit Skip (Otherwise) .....................................................................","53810","91.10"
"","1 = None (ADPSWORK=0) ...............................................................................................","362","0.61"
"","2 = Mild (ADPSWORK=1,2,3) ..........................................................................................","1087","1.84"
"","3 = Moderate (ADPSWORK=4,5,6) ...................................................................................","1884","3.19"
"","4 = Severe (ADPSWORK=7,8,9) .......................................................................................","1393","2.36"
"","5 = Very Severe (ADPSWORK=10)...................................................................................","533","0.90"
"(ADPSRELS)","","",""
"ASDSREL2","Len : 1    ADULT: DEP FEELINGS ROLE IMPAIRMENT - CLOSE RELATIONSHIPS","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unkn/Legit Skip (Otherwise) .....................................................................","53805","91.09"
"","1 = None (ADPSRELS=0) ..................................................................................................","197","0.33"
"","2 = Mild (ADPSRELS=1,2,3) .............................................................................................","841","1.42"
"","3 = Moderate (ADPSRELS=4,5,6) .....................................................................................","1841","3.12"
"","4 = Severe (ADPSRELS=7,8,9) ..........................................................................................","1838","3.11"
"","5 = Very Severe (ADPSRELS=10) .....................................................................................","547","0.93"
"(ADPSSOC)","","",""
"ASDSSOC2","Len : 1    ADULT: DEPRESSIVE FEELINGS ROLE IMPAIRMENT - SOCIAL LIFE","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unkn/Legit Skip (Otherwise) .....................................................................","53806","91.09"
"","1 = None (ADPSSOC=0) ....................................................................................................","145","0.25"
"","2 = Mild (ADPSSOC=1,2,3) ...............................................................................................","640","1.08"
"","3 = Moderate (ADPSSOC=4,5,6) .......................................................................................","1601","2.71"
"","4 = Severe (ADPSSOC=7,8,9) ............................................................................................","2100","3.56"
"","5 = Very Severe (ADPSSOC=10) .......................................................................................","777","1.32"
