"","IMPUTED ADULT MENTAL HEALTH","",""
"(IMPSOC)","","",""
"IRIMPSOC","Len : 2    DIFFICULTY PART IN SOCIAL ACT ONE MO IN PST 12 MOS - IMP REV","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","17438","29.52"
"","2 = Mild difficulty...............................................................................................................","8579","14.52"
"","3 = Moderate difficulty .......................................................................................................","5501","9.31"
"","4 = Severe difficulty............................................................................................................","2952","5.00"
"","5 = You didn't participate in social activities ......................................................................","2612","4.42"
"","99 = LEGITIMATE SKIP ...................................................................................................","21987","37.22"
"(IMPSOC)","","",""
"IIIMPSOC","Len : 1    DIFFICULTY PART IN SOCIAL ACT ONE MO IN PST 12 MOS - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35972","60.90"
"","3 = Statistically imputed data ..............................................................................................","1110","1.88"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"(IMPSOCM)","","",""
"IRIMPSOCM","Len : 2    EMOTIONAL PROBLEMS KEEP YOU FROM SOCIAL ACT - IMP REV","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1465","2.48"
"","2 = No .................................................................................................................................","1147","1.94"
"","99 = LEGITIMATE SKIP ...................................................................................................","56457","95.58"
"(IMPSOCM)","","",""
"IIIMPSOCM","Len : 1    EMOTIONAL PROBLEMS KEEP YOU FROM SOCIAL ACT - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35962","60.88"
"","3 = Statistically imputed data ..............................................................................................","1120","1.90"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"(IMPHHLD)","","",""
"IRIMPHHLD","Len : 2    DIFFICULTY HHLD RESPONS ONE MO IN PST 12 MOS - IMP REV","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","17627","29.84"
"","2 = Mild difficulty...............................................................................................................","9488","16.06"
"","3 = Moderate difficulty .......................................................................................................","5967","10.10"
"","4 = Severe difficulty............................................................................................................","3325","5.63"
"","5 = You didn't take care of household responsibilities ........................................................","675","1.14"
"","99 = LEGITIMATE SKIP ...................................................................................................","21987","37.22"
"(IMPHHLD)","","",""
"IIIMPHHLD","Len : 1    DIFFICULTY HHLD RESPONS ONE MO IN PST 12 MOS - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35986","60.92"
"","3 = Statistically imputed data ..............................................................................................","1096","1.86"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"(IMPHHLDM)","","",""
"IRIMPHHLDM","Len : 2    EMOTIONAL PROBLEMS KEEP YOU FROM HHLD RESP - IMP REV","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","491","0.83"
"","2 = No .................................................................................................................................","184","0.31"
"","99 = LEGITIMATE SKIP ...................................................................................................","58394","98.86"
"(IMPHHLDM)","","",""
"IIIMPHHLDM","Len : 1    EMOTIONAL PROBLEMS KEEP YOU FROM HHLD RESP - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","35982","60.92"
"","3 = Statistically imputed data ..............................................................................................","1100","1.86"
"","9 = LEGITIMATE SKIP.....................................................................................................","21987","37.22"
"Codebook Creation Date: 10/19/2023 ................................................. 458","","",""
