"","<s>Did problems with your emotions, nerves, or mental health keep you from dealing with people you did not know well?</s>","",""
"(LISTRAN2)","","",""
"IMPPEOPM<s>1</s>","Len : 2    EMOTIONAL PROBLEMS KEEP YOU FROM DEALING W STRAGR","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","751","1.27"
"","2 = No .................................................................................................................................","770","1.30"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","47","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","142","0.24"
"","99 = LEGITIMATE SKIP ...................................................................................................","57354","97.10"
"D","uring that one month when your emotions, nerves or mental health interfered most with your daily activities...","",""
"h<s>ow much difficulty did you have participating in social activities, like visiting friends or going to parties?</s>","","",""
"(LISOC1)","","",""
"IMPSOC<s>1</s>","Len : 2    DIFFICULTY PARTICIPATE IN SOCIAL ACT 1 MO /12 MO","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","16900","28.61"
"","2 = Mild difficulty...............................................................................................................","8341","14.12"
"","3 = Moderate difficulty .......................................................................................................","5333","9.03"
"","4 = Severe difficulty............................................................................................................","2872","4.86"
"","5 = You didn't participate in social activities ......................................................................","2526","4.28"
"","85 = BAD DATA Logically assigned .................................................................................","21","0.04"
"","94 = DON'T KNOW ...........................................................................................................","46","0.08"
"","97 = REFUSED ..................................................................................................................","53","0.09"
"","98 = BLANK (NO ANSWER) ...........................................................................................","67","0.11"
"","99 = LEGITIMATE SKIP ...................................................................................................","22910","38.79"
"D<s>id problems with your emotions, nerves, or mental health keep you from participating in social activities?</s>","","",""
"(LISOC2)","","",""
"IMPSOCM<s>1</s>","Len : 2    EMOTIONAL PROBS KEEP YOU FROM PART IN SOCIAL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1410","2.39"
"","2 = No .................................................................................................................................","1106","1.87"
"","94 = DON'T KNOW ...........................................................................................................","8","0.01"
"","97 = REFUSED ..................................................................................................................","55","0.09"
"","98 = BLANK (NO ANSWER) ...........................................................................................","134","0.23"
"","99 = LEGITIMATE SKIP ...................................................................................................","56356","95.41"
"D","uring that one month when your emotions, nerves or mental health interfered most with your daily activities...","",""
"h<s>ow much difficulty did you have taking care of household responsibilities?</s>","","",""
"(LIHHRES1)","","",""
"IMPHHLD<s>1</s>","Len : 2    DIFFICULTY HOUSE RESPONS ONE MO IN PST 12 MO","",""
"","","Freq","Pct"
"","1 = No difficulty .................................................................................................................","17093","28.94"
"","2 = Mild difficulty...............................................................................................................","9199","15.57"
"","3 = Moderate difficulty .......................................................................................................","5812","9.84"
"","4 = Severe difficulty............................................................................................................","3226","5.46"
"","5 = You didn't take care of household responsibilities ........................................................","656","1.11"
"","85 = BAD DATA Logically assigned .................................................................................","21","0.04"
"","94 = DON'T KNOW ...........................................................................................................","43","0.07"
"","97 = REFUSED ..................................................................................................................","39","0.07"
"","98 = BLANK (NO ANSWER) ...........................................................................................","70","0.12"
"","99 = LEGITIMATE SKIP ...................................................................................................","22910","38.79"
