"","ADULT DEPRESSION","",""
"","Think of the very first period of time in your life lasting two weeks or longer when you [FEELFILL] for most of the day nearly every day and also","",""
"had some of the other problems we just asked about.","","",""
"C<s>an you remember your exact age?</s>","","",""
"(AD37)","","",""
"ADPBRMBR<s>1</s>","Len : 2    RMBR AGE WHEN FIRST 2+ WK PERIOD OF TIME STARTED","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5690","9.63"
"","2 = No .................................................................................................................................","3621","6.13"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","55","0.09"
"","97 = REFUSED ..................................................................................................................","19","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1437","2.43"
"","99 = LEGITIMATE SKIP ...................................................................................................","48246","81.68"
"H<s>ow old were you?</s>","","",""
"(AD37A, AD37B)","","",""
"ADPBAGE<s>1</s>","Len : 3    AGE WHEN FIRST 2+ WK PERIOD OF TIME STARTED","",""
"","","Freq","Pct"
"","RANGE = 1 - 93 .................................................................................................................","9153","15.50"
"","985 = BAD DATA Logically assigned ...............................................................................","6","0.01"
"","994 = DON'T KNOW .........................................................................................................","194","0.33"
"","997 = REFUSED ................................................................................................................","12","0.02"
"","998 = BLANK (NO ANSWER)..........................................................................................","1458","2.47"
"","999 = LEGITIMATE SKIP .................................................................................................","48246","81.68"
"I","n your entire life, how many times did you feel [FEELNOUN] for two weeks or longer while also having some of the other problems we asked","",""
"about?","","",""
"I<s>f you are not sure of your answer, just make your best guess.</s>","","",""
"(AD52)","","",""
"ADPBNUM<s>1</s>","Len : 4    # TIMES FELT THIS WAY FOR 2 WKS/LNGR DURING LIFE","",""
"","","Freq","Pct"
"","RANGE = 1 - 1000 .............................................................................................................","8825","14.94"
"","9985 = BAD DATA Logically assigned .............................................................................","1","0.00"
"","9994 = DON'T KNOW .......................................................................................................","509","0.86"
"","9997 = REFUSED ..............................................................................................................","48","0.08"
"","9998 = BLANK (NO ANSWER) ........................................................................................","1440","2.44"
"","9999 = LEGITIMATE SKIP ...............................................................................................","48246","81.68"
"I","n the past 12 months, did you have a period of time when you felt [FEELNOUN] for two weeks or longer while also having some of the other","",""
"<s>problems we asked about?</s>","","",""
"(AD38)","","",""
"ADPB2WK<s>1</s>","Len : 2    FELT THIS 2 WKS+ W/OTH PRBS DURING PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5283","8.94"
"","2 = No .................................................................................................................................","4020","6.81"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","55","0.09"
"","97 = REFUSED ..................................................................................................................","23","0.04"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1441","2.44"
"","99 = LEGITIMATE SKIP ...................................................................................................","48246","81.68"
"Codebook Creation Date: 10/19/2023 ................................................. 478","","",""
