"A","<s>t any time in the past 12 months, did you see or talk to a medical doctor or other professional about your [FEELNOUN]? </s>","",""
"(YD86)","","",""
"YOSEEDOC<s>1</s>","Len : 2    SEE/TALK TO A DR/OTH PROF ABT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1248","2.11"
"","2 = No .................................................................................................................................","1852","3.14"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","24","0.04"
"","97 = REFUSED ..................................................................................................................","10","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","376","0.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","55558","94.06"
"D","<s>uring the past 12 months, which professionals did you see or talk to about [NUMPROBS] with your mood?</s>","",""
"(YD86A)","","",""
"YOFAMDOC<s>1</s>","Len : 2    GEN/FAM DOC TALKED W/ABT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","396","0.67"
"","6 = Response not entered ....................................................................................................","836","1.42"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","12","0.02"
"","97 = REFUSED ..................................................................................................................","14","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","400","0.68"
"","99 = LEGITIMATE SKIP ...................................................................................................","57410","97.19"
"(YD86A)","","",""
"YOOTHDOC<s>1</s>","Len : 2    OTH DR TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","51","0.09"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","1","0.00"
"","6 = Response not entered ....................................................................................................","1180","2.00"
"","94 = DON'T KNOW ...........................................................................................................","12","0.02"
"","97 = REFUSED ..................................................................................................................","14","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","401","0.68"
"","99 = LEGITIMATE SKIP ...................................................................................................","57410","97.19"
"(YD86A)","","",""
"YOPSYCH<s>1</s>","Len : 2    PSYCHOLOGIST TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","416","0.70"
"","6 = Response not entered ....................................................................................................","816","1.38"
"","94 = DON'T KNOW ...........................................................................................................","12","0.02"
"","97 = REFUSED ..................................................................................................................","14","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","401","0.68"
"","99 = LEGITIMATE SKIP ...................................................................................................","57410","97.19"
"(YD86A)","","",""
"YOPSYMD<s>1</s>","Len : 2    PSYCHIATRIST TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","358","0.61"
"","6 = Response not entered ....................................................................................................","874","1.48"
"","94 = DON'T KNOW ...........................................................................................................","12","0.02"
"","97 = REFUSED ..................................................................................................................","14","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","401","0.68"
"","99 = LEGITIMATE SKIP ...................................................................................................","57410","97.19"
