"<s>How do you think your parents would feel about you smoking one or more packs of cigarettes per day?</s>","","",""
"(YE07A)","","",""
"YEPPKCIG<s>1</s>","Len : 2    HOW PRNTS WLD FEEL: YOU SMOKING 1+ PACK CIGS/DAY","",""
"","","Freq","Pct"
"","1 = Neither approve nor disapprove ....................................................................................","507","0.86"
"","2 = Somewhat disapprove ...................................................................................................","317","0.54"
"","3 = Strongly disapprove ......................................................................................................","10947","18.53"
"","85 = BAD DATA Logically assigned .................................................................................","24","0.04"
"","94 = DON'T KNOW ...........................................................................................................","107","0.18"
"","97 = REFUSED ..................................................................................................................","48","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","19","0.03"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"H","<s>ow do you think your parents would feel about you trying marijuana or any cannabis product once or twice?</s>","",""
"(YE07B)","","",""
"YEPMJEVR<s>1</s>","Len : 2    HOW PRNTS WLD FEEL: YOU TRYING MJ/CANNABIS","",""
"","","Freq","Pct"
"","1 = Neither Approve or Disapprove ....................................................................................","911","1.54"
"","2 = Somewhat Disapprove ..................................................................................................","1318","2.23"
"","3 = Strongly Disapprove .....................................................................................................","9524","16.12"
"","85 = BAD DATA Logically assigned .................................................................................","24","0.04"
"","94 = DON'T KNOW ...........................................................................................................","127","0.22"
"","97 = REFUSED ..................................................................................................................","46","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","19","0.03"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"H","<s>ow do you think your parents would feel about you using marijuana or any cannabis product once a month or more?</s>","",""
"(YE07B1)","","",""
"YEPMJMO<s>1</s>","Len : 2    HOW PRNTS WLD FEEL: YOU USING MJ/CANNABIS MONTHLY","",""
"","","Freq","Pct"
"","1 = Neither Approve or Disapprove ....................................................................................","805","1.36"
"","2 = Somewhat Disapprove ..................................................................................................","1098","1.86"
"","3 = Strongly Disapprove .....................................................................................................","9843","16.66"
"","85 = BAD DATA Logically assigned .................................................................................","24","0.04"
"","94 = DON'T KNOW ...........................................................................................................","133","0.23"
"","97 = REFUSED ..................................................................................................................","47","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","19","0.03"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"H","<s>ow do you think your parents would feel about you having one or two drinks of an alcoholic beverage nearly every day?</s>","",""
"(YE07C)","","",""
"YEPALDLY<s>1</s>","Len : 2    HOW PRNTS WLD FEEL: YOU DRINKING ALC DAILY","",""
"","","Freq","Pct"
"","1 = Neither Approve or Disapprove ....................................................................................","471","0.80"
"","2 = Somewhat Disapprove ..................................................................................................","786","1.33"
"","3 = Strongly Disapprove .....................................................................................................","10508","17.79"
"","85 = BAD DATA Logically assigned .................................................................................","24","0.04"
"","94 = DON'T KNOW ...........................................................................................................","117","0.20"
"","97 = REFUSED ..................................................................................................................","44","0.07"
"","98 = BLANK (NO ANSWER) ...........................................................................................","19","0.03"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
