"","RECODED ADULT DEPRESSION","",""
"RECODED ADULT DEPRESSION","","",""
"N","OTE: The variables in this section are recoded variables that were created from one or more of the edited or imputed variables from the preceding","",""
"sections.","","",""
"N","OTE: Certain source variables that were used to create recoded variables have valid values that might not have been reported or assigned for the","",""
"","current survey year. However, these values have been included in the general specifications in the codebook on how the recoded variables were","",""
"","created. See additional details about this issue in the Organization of the Data File section of this codebook introduction.","",""
"N","OTE: The following 16 variables are among all adult respondents who were asked the respective questions and are not confined to those","",""
"","respondents who were ultimately classified as having a Major Depressive Episode (MDE) in their lifetime or past year. To produce estimates","",""
"","among adults with MDE, the analysis will need to be restricted by either the lifetime MDE variable (IRAMDELT) or the past year MDE variable","",""
"(IRAMDEYR).","","",""
"(ADSEEDOC)","","",""
"ATXMDEYR","Len : 1    RC-ADULT: SAW/TALK TO MD/PROF ABT DEPRESSIVE FEELNGS IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown (Otherwise) ................................................................................","49711","84.16"
"","0 = No (ADSEEDOC=2) ....................................................................................................","4834","8.18"
"","1 = Yes (ADSEEDOC=1) ...................................................................................................","4524","7.66"
"(ADRX12MO)","","",""
"ARXMDEYR","Len : 1    RC-ADULT: USED RX MEDICATION FOR DEPRESSIVE FEELINGS IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown (Otherwise) ................................................................................","49711","84.16"
"","0 = No (ADRX12MO=2) ....................................................................................................","5519","9.34"
"","1 = Yes (ADRX12MO=1)...................................................................................................","3839","6.50"
"T","he following variable, AMDETXRX, is defined as having received treatment/counseling for MDE in the past year if (1) saw or talked to a medical","",""
"<s>doctor or other professional about depressive feelings or (2) used prescription medication for depressive feelings.</s>","","",""
"(ARXMDEYR, ATXMDEYR)","","",""
"AMDETXRX","Len : 1    RC-ADULT: RCVD TRT/CNSLG OR RX MED FOR DEPRESS FEELING IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown (Otherwise) ................................................................................","49712","84.16"
"","0 = No (ATXMDEYR=0 and ARXMDEYR=0) .................................................................","4197","7.11"
"","1 = Yes (ATXMDEYR=1 or ARXMDEYR=1) ..................................................................","5160","8.74"
"(ADFAMDOC, ADSEEDOC)","","",""
"ADOCMDE","Len : 1    RC-ADULT: SAW/TALK TO GEN PRAC/FAM MD ABT DEP FEELINGS IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown/Legitimate Skip (Otherwise) ......................................................","49721","84.17"
"","0 = No (ADSEEDOC=2 or ADFAMDOC=6) ....................................................................","6973","11.80"
"","1 = Yes (ADFAMDOC=1,3) ..............................................................................................","2375","4.02"
"(ADOTHDOC, ADSEEDOC)","","",""
"AOMDMDE","Len : 1    RC-ADULT: SAW/TALK TO OTHER MD ABT DEPRESSIVE FEELINGS IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown/Legitimate Skip (Otherwise) ......................................................","49721","84.17"
"","0 = No (ADSEEDOC=2 or ADOTHDOC=6) .....................................................................","8997","15.23"
"","1 = Yes (ADOTHDOC=1,3) ...............................................................................................","351","0.59"
"(ADPSYCH, ADSEEDOC)","","",""
"APSY1MDE","Len : 1    RC-ADULT: SAW/TALK TO PSYCHOLOGIST ABT DEPRES FEELINGS IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown/Legitimate Skip (Otherwise) ......................................................","49721","84.17"
"","0 = No (ADSEEDOC=2 or ADPSYCH=6) .........................................................................","7818","13.24"
"","1 = Yes (ADPSYCH=1,3) ...................................................................................................","1530","2.59"
"(ADPSYMD, ADSEEDOC)","","",""
"APSY2MDE","Len : 1    RC-ADULT: SAW/TALK TO PSYCHIATRIST ABT DEPRES FEELINGS IN PY","",""
"","","Freq","Pct"
"",". = Aged 12-17/Unknown/Legitimate Skip (Otherwise) ......................................................","49721","84.17"
"","0 = No (ADSEEDOC=2 or ADPSYMD=6) ........................................................................","7551","12.78"
"","1 = Yes (ADPSYMD=1,3) ..................................................................................................","1797","3.04"
"Codebook Creation Date: 10/19/2023 ................................................. 488","","",""
