"","The next question is about synthetic marijuana or fake weed, also called K2 or Spice. Have you ever, even once, used synthetic marijuana or fake","",""
"<s>weed?</s>","","",""
"(SMLIF)","","",""
"SYNMRJEVR","Len : 2    EVER USED SYNTHETIC MARIJUANA","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1602","2.71"
"","2 = No .................................................................................................................................","55971","94.76"
"","85 = BAD DATA Logically assigned .................................................................................","8","0.01"
"","94 = DON'T KNOW ...........................................................................................................","149","0.25"
"","97 = REFUSED ..................................................................................................................","127","0.22"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1212","2.05"
"H<s>ow long has it been since you last used synthetic marijuana or fake weed?</s>","","",""
"(SMREC)","","",""
"SYNMRJREC","Len : 2    TIME SINCE LAST USED SYNTHETIC MARIJUANA","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","81","0.14"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","117","0.20"
"","3 = More than 12 months ago .............................................................................................","1391","2.35"
"","9 = Used at some point in the lifetime LOGICALLY ASSIGNED .....................................","13","0.02"
"","85 = BAD DATA Logically assigned .................................................................................","8","0.01"
"","91 = NEVER USED SYNTHETIC MARIJUANA .............................................................","55971","94.76"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1488","2.52"
"The next question is about synthetic stimulants that people use to get high, also called ""bath salts"" or flakka.","","",""
"H<s>ave you ever, even once, used these synthetic stimulants?</s>","","",""
"(SMLIF)","","",""
"SYNSTMEVR","Len : 2    EVER USED SYNTHETIC STIMULANTS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","182","0.31"
"","2 = No .................................................................................................................................","57426","97.22"
"","85 = BAD DATA Logically assigned .................................................................................","8","0.01"
"","94 = DON'T KNOW ...........................................................................................................","115","0.19"
"","97 = REFUSED ..................................................................................................................","125","0.21"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1213","2.05"
"H<s>ow long has it been since you last used these synthetic stimulants, also called ""bath salts"" or flakka?</s>","","",""
"(SSREC)","","",""
"SYNSTMREC","Len : 2    TIME SINCE LAST USED SYNTHETIC STIMULANTS","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","25","0.04"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","16","0.03"
"","3 = More than 12 months ago .............................................................................................","138","0.23"
"","9 = Used at some point in the lifetime LOGICALLY ASSIGNED .....................................","3","0.01"
"","85 = BAD DATA Logically assigned .................................................................................","8","0.01"
"","91 = NEVER USED SYNTHETIC STIMULANTS ...........................................................","57426","97.22"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1453","2.46"
