"","Still thinking of times lasting two weeks or longer when [NUMPROBS] with your mood [WASWERE] most severe and frequent, how severe was","",""
"<s>your emotional distress during those times?</s>","","",""
"(AD17)","","",""
"ADWRDST<s>1</s>","Len : 2    HOW SEVERE WAS EMOTIONAL DISTRESS DURING 2 WKS","",""
"","","Freq","Pct"
"","1 = Mild ..............................................................................................................................","976","1.65"
"","2 = Moderate .......................................................................................................................","4736","8.02"
"","3 = Severe ...........................................................................................................................","4602","7.79"
"","4 = Very Severe ..................................................................................................................","2081","3.52"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","30","0.05"
"","97 = REFUSED ..................................................................................................................","7","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1335","2.26"
"","99 = LEGITIMATE SKIP ...................................................................................................","45301","76.69"
"A","gain, think of times lasting two weeks or longer when [NUMPROBS] with your mood [WASWERE] most severe and frequent.","",""
"H<s>ow often, during those times, was your emotional distress so severe that nothing could cheer you up?</s>","","",""
"(AD18)","","",""
"ADWRCHR<s>1</s>","Len : 2    EMOT DISTRSS SO SEVERE NOTHING COULD CHEER YOU UP","",""
"","","Freq","Pct"
"","1 = Often .............................................................................................................................","3798","6.43"
"","2 = Sometimes ....................................................................................................................","6159","10.43"
"","3 = Rarely ...........................................................................................................................","1933","3.27"
"","4 = Never ............................................................................................................................","506","0.86"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","28","0.05"
"","97 = REFUSED ..................................................................................................................","8","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1335","2.26"
"","99 = LEGITIMATE SKIP ...................................................................................................","45301","76.69"
"O","nce again, please think of times lasting two weeks or longer when [NUMPROBS] with your mood [WASWERE] most severe and frequent.","",""
"H","<s>ow often, during those times, was your emotional distress so severe that you could not carry out your daily activities?</s>","",""
"(AD19)","","",""
"ADWRIMP<s>1</s>","Len : 2    EMOT DISTRSS SO SEVERE COULD NT DO DLY ACTIVITIES","",""
"","","Freq","Pct"
"","1 = Often .............................................................................................................................","2618","4.43"
"","2 = Sometimes ....................................................................................................................","5290","8.96"
"","3 = Rarely ...........................................................................................................................","2917","4.94"
"","4 = Never ............................................................................................................................","1571","2.66"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","23","0.04"
"","97 = REFUSED ..................................................................................................................","12","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1336","2.26"
"","99 = LEGITIMATE SKIP ...................................................................................................","45301","76.69"
"P","eople who have problems with their mood often have other problems at the same time. These problems may include things like changes in:","",""
"-  sleep","","",""
"-  appetite","","",""
"-  energy","","",""
"-  the ability to concentrate and remember","","",""
"-  feelings of low self-worth","","",""
"D","<s>id you ever have any of these problems during a period of time when you [FEELFILL] for two weeks or longer?</s>","",""
"(AD21)","","",""
"ADDPPROB<s>1</s>","Len : 2    EVER HAVE OTH PRBLMS DURING 2 WKS OR LONGER","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","10533","17.83"
"","2 = No .................................................................................................................................","1719","2.91"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","17","0.03"
"","97 = REFUSED ..................................................................................................................","9","0.02"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1337","2.26"
"","99 = LEGITIMATE SKIP ...................................................................................................","45453","76.95"
