"D<s>o you think you ever had a problem with your own drug or alcohol use?</s>","","",""
"(CA15)","","",""
"CASUPROB<s>1</s>","Len : 2    THINK EVER HAD PROBLEM WITH OWN DRUG OR ALCOHOL USE","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","5377","9.10"
"","2 = No .................................................................................................................................","40329","68.27"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","96","0.16"
"","97 = REFUSED ..................................................................................................................","124","0.21"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1170","1.98"
"","99 = LEGITIMATE SKIP ...................................................................................................","11969","20.26"
"A","<s>t this time do you consider yourself to be in recovery or recovered from your own problem with drugs or alcohol use?</s>","",""
"(CA16)","","",""
"CASURCVR<s>1</s>","Len : 2    THINK IN RECOVERY FROM DRUG OR ALCOHOL PROBLEM","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","3763","6.37"
"","2 = No .................................................................................................................................","1594","2.70"
"","85 = BAD DATA Logically assigned .................................................................................","3","0.01"
"","94 = DON'T KNOW ...........................................................................................................","13","0.02"
"","97 = REFUSED ..................................................................................................................","7","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1391","2.35"
"","99 = LEGITIMATE SKIP ...................................................................................................","52298","88.54"
"D<s>o you think you ever had a problem with your own mental health?</s>","","",""
"(CA17)","","",""
"CAMHPROB<s>1</s>","Len : 2    THINK EVER HAD PROBLEM WITH OWN MENTAL HEALTH","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","14181","24.01"
"","2 = No .................................................................................................................................","31490","53.31"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","120","0.20"
"","97 = REFUSED ..................................................................................................................","134","0.23"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1171","1.98"
"","99 = LEGITIMATE SKIP ...................................................................................................","11969","20.26"
"A<s>t this time do you consider yourself to be in recovery or recovered from your own mental health problem?</s>","","",""
"(CA18)","","",""
"CAMHRCVR<s>1</s>","Len : 2    THINK IN RECOVERY FROM MENTAL HEALTH PROBLEM","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","9036","15.30"
"","2 = No .................................................................................................................................","5051","8.55"
"","85 = BAD DATA Logically assigned .................................................................................","4","0.01"
"","94 = DON'T KNOW ...........................................................................................................","78","0.13"
"","97 = REFUSED ..................................................................................................................","16","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1425","2.41"
"","99 = LEGITIMATE SKIP ...................................................................................................","43459","73.57"
