"","RECODED ADULT MENTAL HEALTH","",""
"(SMIPY, UD5ILALANY)","","",""
"SMISUD5ANYO","Len : 1    RC-ONLY IMP SMI, ONLY SUD, BOTH, OR NEITHER - PY-DSM-5-ANY","",""
"","","Freq","Pct"
"",". = Aged 12-17 (SMIPY=.) .................................................................................................","11969","20.26"
"","1 = SUD only, no SMI (SMIPY=0 and UD5ILALANY=1)................................................","8018","13.57"
"","2 = SMI only, no SUD (SMIPY=1 and UD5ILALANY=0)................................................","1923","3.26"
"","3 = SUD and SMI (SMIPY=1 and UD5ILALANY=1) .......................................................","1851","3.13"
"","4 = Neither SUD or SMI (SMIPY=0 and UD5ILALANY=0) ............................................","35308","59.77"
"(AMIPY, UD5ILALANY)","","",""
"AMIRSUD5ANY","Len : 1    RC-IMP AMI OR SUB USE DISORDER - PAST YEAR-DSM-5 - ANY","",""
"","","Freq","Pct"
"",". = Aged 12-17 (AMIPY=.) .................................................................................................","11969","20.26"
"","1 = Yes (AMIPY=1 or UD5ILALANY=1) .........................................................................","18073","30.60"
"","2 = No (AMIPY=0 and UD5ILALANY=0) ........................................................................","29027","49.14"
"(AMIPY, UD5ILALANY)","","",""
"AMISUD5ANYO","Len : 1    RC-ONLY IMP AMI, ONLY SUD, BOTH, OR NEITHER - PY-DSM-5-ANY","",""
"","","Freq","Pct"
"",". = Aged 12-17 (AMIPY=.) .................................................................................................","11969","20.26"
"","1 = SUD only, no AMI (AMIPY=0 and UD5ILALANY=1) ..............................................","4906","8.31"
"","2 = AMI only, no SUD (AMIPY=1 and UD5ILALANY=0) ..............................................","8204","13.89"
"","3 = SUD and AMI (AMIPY=1 and UD5ILALANY=1) .....................................................","4963","8.40"
"","4 = Neither SUD or AMI (AMIPY=0 and UD5ILALANY=0) ...........................................","29027","49.14"
"( 
IRSUICTHNK, IRSUIPLANYR, IRSUITRYYR)","","",""
"ADSUITPAYR","Len : 1    RC-ADULT THOUGHT ABOUT, PLANNED, OR ATTEMPTED SUICIDE - PY","",""
"","","Freq","Pct"
"",". = Aged 12-17 (Otherwise) ................................................................................................","11969","20.26"
"","1 = One or More (IRSUICTHNK=1 or IRSUIPLANYR=1 or IRSUITRYYR=1) ..............","3566","6.04"
"","2 = None (IRSUICTHNK=0 and IRSUIPLANYR=0 and IRSUITRYYR=0) .....................","43534","73.70"
"(IRSUICTHNK, IRSUIPLANYR, IRSUITRYYR)","","",""
"ADSUITPACOM","Len : 1    RC-ADULT PY SUICIDE THOUGHTS/PLANS/ATTEMPTS COMBINATIONS","",""
"","","Freq","Pct"
"",". = Aged 12-17 ....................................................................................................................","11969","20.26"
"","1 = Thoughts only (IRSUICTHNK=1 & IRSUIPLANYR=0 & IRSUITRYYR=0) ............","2284","3.87"
"","2 = Plans only (IRSUICTHNK=0 & IRSUIPLANYR=1 & IRSUITRYYR=0) ..................","59","0.10"
"","3 = Attempts only (IRSUICTHNK=0 & IRSUIPLANYR=0 & IRSUITRYYR=1) ............","20","0.03"
"","4 = Thghts/Plans only (IRSUICTHNK, IRSUIPLANYR=1 & IRSUITRYYR=0) .............","732","1.24"
"","5 = Thghts/Atmpt only (IRSUICTHNK, IRSUITRYYR=1 & IRSUIPLANYR=0) ............","89","0.15"
"","6 = Plns/Attmpts only (IRSUICTHNK=0 & IRSUIPLANYR, IRSUITRYYR=1) .............","9","0.02"
"","7 = Thghts/Plns/Attmpts (IRSUICTHNK, IRSUIPLANYR, IRSUITRYYR=1) ................","373","0.63"
"","8 = No suicide behaviors (IRSUICTHNK, IRSUIPLANYR, IRSUITRYYR=0) ................","43534","73.70"
