"","ADOLESCENT DEPRESSION","",""
"(D_MDEA7Y)","","",""
"YO_MDEA7<s>1</s>","Len : 2    FELT WORTHLESS NEARLY EVERY DAY","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","2207","3.74"
"","2 = Does not have symptom ................................................................................................","1093","1.85"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","18","0.03"
"","97 = REFUSED ..................................................................................................................","5","0.01"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8645","14.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(D_MDEA8Y)","","",""
"YO_MDEA8<s>1</s>","Len : 2    INABILITY TO CONCENTRATE OR MAKE DECISIONS","",""
"","","Freq","Pct"
"","1 = Has symptom ................................................................................................................","3045","5.15"
"","2 = Does not have symptom ................................................................................................","252","0.43"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","24","0.04"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8645","14.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"(DSMMDEAY)","","",""
"YODSMMDE<s>1</s>","Len : 2    SCORE OF SYMPTOM INDICATORS 1 THRU 9","",""
"","","Freq","Pct"
"","1 = Has 5 or more symptoms ..............................................................................................","3080","5.21"
"","2 = Has less than 5 symptoms .............................................................................................","432","0.73"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = SUM OF SYMPTOMS AND DON'T KNOW >=5 ....................................................","28","0.05"
"","97 = SUM OF SYMPTOMS AND REFUSED >=5 ...........................................................","6","0.01"
"","98 = OTHER MISSING/NOT APPLICABLE ....................................................................","8422","14.26"
"","99 = LEGITIMATE SKIP ...................................................................................................","47100","79.74"
"You mentioned having some of the problems I just asked you about.","","",""
"D","uring that [TIMEFILL] period of time, how much did your [FEELNOUN] interfere or cause problems with your school work, your job, or your","",""
"<s>relationships with family and friends?</s>","","",""
"(YD28)","","",""
"YOPBINTF<s>1</s>","Len : 2    WHEN PRBLMS WORST INTERFERE WITH SCHL/ PRSNL LIFE","",""
"","","Freq","Pct"
"","1 = Not at all .......................................................................................................................","140","0.24"
"","2 = A little ...........................................................................................................................","542","0.92"
"","3 = Some .............................................................................................................................","967","1.64"
"","4 = A lot ..............................................................................................................................","973","1.65"
"","5 = Extremely .....................................................................................................................","495","0.84"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","9","0.02"
"","97 = REFUSED ..................................................................................................................","8","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","376","0.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","55558","94.06"
"D","uring that [TIMEFILL] period of time, how often were you unable to carry out your daily activities or to take care of yourself because of these","",""
"<s>problems with your mood?</s>","","",""
"(YD28A)","","",""
"YOPBDLYA<s>1</s>","Len : 2    WHEN PRBLMS WORST UNABLE TO CARRY OUT DLY ACTVTS","",""
"","","Freq","Pct"
"","1 = Often .............................................................................................................................","887","1.50"
"","2 = Sometimes ....................................................................................................................","1366","2.31"
"","3 = Not very often ...............................................................................................................","578","0.98"
"","4 = Never ............................................................................................................................","143","0.24"
"","94 = DON'T KNOW ...........................................................................................................","13","0.02"
"","97 = REFUSED ..................................................................................................................","7","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","377","0.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","55698","94.29"
