"","IMPUTED ADULT MENTAL HEALTH","",""
"(DSTNRV12)","","",""
"IIDSTNRV12","Len : 1    HOW OFTEN FELT NERVOUS WRST MONTH - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","16058","27.19"
"","3 = Statistically imputed data ..............................................................................................","449","0.76"
"","9 = LEGITIMATE SKIP.....................................................................................................","42562","72.05"
"(DSTHOP12)","","",""
"IRDSTHOP12","Len : 2    HOW OFTEN FELT HOPELESS WRST MONTH - IMP REV","",""
"","","Freq","Pct"
"","1 = All of the time ...............................................................................................................","2305","3.90"
"","2 = Most of the time ............................................................................................................","3401","5.76"
"","3 = Some of the time ...........................................................................................................","4329","7.33"
"","4 = A little of the time .........................................................................................................","3343","5.66"
"","5 = None of the time ...........................................................................................................","3129","5.30"
"","99 = LEGITIMATE SKIP ...................................................................................................","42562","72.05"
"(DSTHOP12)","","",""
"IIDSTHOP12","Len : 1    HOW OFTEN FELT HOPELESS WRST MONTH - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","16053","27.18"
"","3 = Statistically imputed data ..............................................................................................","454","0.77"
"","9 = LEGITIMATE SKIP.....................................................................................................","42562","72.05"
"(DSTRST12)","","",""
"IRDSTRST12","Len : 2    HOW OFTEN FELT RESTLESS/FIDGETY WRST MONTH - IMP REV","",""
"","","Freq","Pct"
"","1 = All of the time ...............................................................................................................","2186","3.70"
"","2 = Most of the time ............................................................................................................","3289","5.57"
"","3 = Some of the time ...........................................................................................................","4635","7.85"
"","4 = A little of the time .........................................................................................................","3889","6.58"
"","5 = None of the time ...........................................................................................................","2508","4.25"
"","99 = LEGITIMATE SKIP ...................................................................................................","42562","72.05"
"(DSTRST12)","","",""
"IIDSTRST12","Len : 1    HOW OFTEN FELT RESTLESS/FIDGETY WRST MONTH - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","16048","27.17"
"","3 = Statistically imputed data ..............................................................................................","459","0.78"
"","9 = LEGITIMATE SKIP.....................................................................................................","42562","72.05"
"(DSTCHR12)","","",""
"IRDSTCHR12","Len : 2    HOW OFTEN FELT COULDN'T BE CHEERED UP WRST MONTH - IMP REV","",""
"","","Freq","Pct"
"","1 = All of the time ...............................................................................................................","2256","3.82"
"","2 = Most of the time ............................................................................................................","3423","5.79"
"","3 = Some of the time ...........................................................................................................","4112","6.96"
"","4 = A little of the time .........................................................................................................","3581","6.06"
"","5 = None of the time ...........................................................................................................","3135","5.31"
"","99 = LEGITIMATE SKIP ...................................................................................................","42562","72.05"
"(DSTCHR12)","","",""
"IIDSTCHR12","Len : 1    HOW OFTEN FELT COULDN'T BE CHEERED UP WRST MONTH - IMP IND","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","16055","27.18"
"","3 = Statistically imputed data ..............................................................................................","452","0.77"
"","9 = LEGITIMATE SKIP.....................................................................................................","42562","72.05"
"Codebook Creation Date: 10/19/2023 ................................................. 455","","",""
