"","HEALTH","",""
"(HLTH2605)","","",""
"CABREAST<s>1</s>","Len : 2    TYPE OF CANCER: BREAST","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","408","0.69"
"","2 = No (not entered) ............................................................................................................","1495","2.53"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2606)","","",""
"CACERVIX<s>1</s>","Len : 2    TYPE OF CANCER: CERVIX (FEMALES ONLY)","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","103","0.17"
"","2 = No (not entered) ............................................................................................................","1061","1.80"
"","85 = BAD DATA Logically assigned .................................................................................","26","0.04"
"","94 = DON'T KNOW ...........................................................................................................","3","0.01"
"","97 = REFUSED ..................................................................................................................","1","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1528","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","56347","95.39"
"(HLTH2607, HLTH2621)","","",""
"CACOLNRECT","Len : 2    TYPE OF CANCER: COLON/RECTUM","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","114","0.19"
"","2 = No (not entered) ............................................................................................................","1789","3.03"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2608, HLTH2625)","","",""
"CAESOPSTOM","Len : 2    TYPE OF CANCER: ESOPHAGUS/STOMACH","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","16","0.03"
"","2 = No (not entered) ............................................................................................................","1887","3.19"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2609, HLTH2613, HLTH2619)","","",""
"CAGALLIVPAN","Len : 2    TYPE OF CANCER: GALLBLADDER/LIVER/PANCREAS","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","24","0.04"
"","2 = No (not entered) ............................................................................................................","1879","3.18"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"(HLTH2610)","","",""
"CAKIDNEY<s>1</s>","Len : 2    TYPE OF CANCER: KIDNEY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","49","0.08"
"","2 = No (not entered) ............................................................................................................","1854","3.14"
"","85 = BAD DATA Logically assigned .................................................................................","47","0.08"
"","94 = DON'T KNOW ...........................................................................................................","5","0.01"
"","97 = REFUSED ..................................................................................................................","2","0.00"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1527","2.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55585","94.10"
"Codebook Creation Date: 10/19/2023 ................................................. 536","","",""
