"","ADULT DEPRESSION","",""
"(AD86A)","","",""
"ADPSYMD<s>1</s>","Len : 2    PSYCHIATRIST TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","1796","3.04"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","1","0.00"
"","6 = Response not entered ....................................................................................................","2717","4.60"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADSOCWRK<s>1</s>","Len : 2    SOCIAL WORKER TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","506","0.86"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","2","0.00"
"","6 = Response not entered ....................................................................................................","4006","6.78"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADCOUNS<s>1</s>","Len : 2    COUNSELOR TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","1633","2.76"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","6","0.01"
"","6 = Response not entered ....................................................................................................","2875","4.87"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADOTHMHP<s>1</s>","Len : 2    MENTAL PROF TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","539","0.91"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","5","0.01"
"","6 = Response not entered ....................................................................................................","3970","6.72"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADNURSE<s>1</s>","Len : 2    NURSE ETC.TALKED W/ABOUT FEELINGS PAST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","438","0.74"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","4","0.01"
"","6 = Response not entered ....................................................................................................","4072","6.89"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
"(AD86A)","","",""
"ADRELIG<s>1</s>","Len : 2    RELIGIOUS ADVSR TLKED W/ABOUT FEELINGS PST 12 MOS","",""
"","","Freq","Pct"
"","1 = Response entered ..........................................................................................................","387","0.66"
"","3 = Response entered LOGICALLY ASSIGNED ..............................................................","10","0.02"
"","6 = Response not entered ....................................................................................................","4117","6.97"
"","94 = DON'T KNOW ...........................................................................................................","6","0.01"
"","97 = REFUSED ..................................................................................................................","17","0.03"
"","98 = BLANK (NO ANSWER) ...........................................................................................","1452","2.46"
"","99 = LEGITIMATE SKIP ...................................................................................................","53080","89.86"
