"<s>On most days during that [TIMEFILL] period of time, did you feel that you didn't have much energy?</s>","","",""
"(YD26J)","","",""
"YOWRENRG<s>1</s>","Len : 2    WHEN PRBLMS WORST FEEL TIRED/LOW ON ENERGY EVRYDY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","3052","5.17"
"","2 = No .................................................................................................................................","254","0.43"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","13","0.02"
"","97 = REFUSED ..................................................................................................................","4","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","350","0.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55395","93.78"
"D","<s>id you feel as though you were talking or moving more slowly than usual on most days during that [TIMEFILL] period of time?</s>","",""
"(YD26L)","","",""
"YOWRSLOW<s>1</s>","Len : 2    WHEN PRBLMS WORST TALK/MOVE SLOWER THAN USUAL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","2418","4.09"
"","2 = No .................................................................................................................................","860","1.46"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","42","0.07"
"","97 = REFUSED ..................................................................................................................","3","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","350","0.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","55395","93.78"
"D<s>id anyone else notice that you were talking or moving more slowly than usual?</s>","","",""
"(YD26M)","","",""
"YOWRSLNO<s>1</s>","Len : 2    WHEN PRBLMS WORST PEOP NOTICE SLOWER THAN USUAL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","1202","2.03"
"","2 = No .................................................................................................................................","1170","1.98"
"","85 = BAD DATA Logically assigned .................................................................................","1","0.00"
"","94 = DON'T KNOW ...........................................................................................................","46","0.08"
"","98 = BLANK (NO ANSWER) ...........................................................................................","395","0.67"
"","99 = LEGITIMATE SKIP ...................................................................................................","56255","95.24"
"W<s>ere you so restless or jittery that you walked up or down or couldn't sit still?</s>","","",""
"(YD26N)","","",""
"YOWRJITT<s>1</s>","Len : 2    WHEN PRBLMS WORST RSTLSS/JITTRY/PACING EVERYDAY","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","329","0.56"
"","2 = No .................................................................................................................................","549","0.93"
"","94 = DON'T KNOW ...........................................................................................................","23","0.04"
"","97 = REFUSED ..................................................................................................................","4","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","351","0.59"
"","99 = LEGITIMATE SKIP ...................................................................................................","57813","97.87"
"D<s>id anyone else notice that you couldn't sit still?</s>","","",""
"(YD26O)","","",""
"YOWRJINO<s>1</s>","Len : 2    WHEN PRBLMS WRST PEOP NOTICE YOU CLDN'T SIT STILL","",""
"","","Freq","Pct"
"","1 = Yes ................................................................................................................................","147","0.25"
"","2 = No .................................................................................................................................","174","0.29"
"","94 = DON'T KNOW ...........................................................................................................","8","0.01"
"","98 = BLANK (NO ANSWER) ...........................................................................................","378","0.64"
"","99 = LEGITIMATE SKIP ...................................................................................................","58362","98.80"
