"","IMPUTED EMERGING ISSUES","",""
"IMPUTED EMERGING ISSUES","","",""
"(KRATEVER, KRATREC)","","",""
"IRKRATREC","Len : 1    KRATOM RECENCY - IMPUTATION REVISED","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","201","0.34"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","208","0.35"
"","3 = More than 12 months ago .............................................................................................","719","1.22"
"","9 = NEVER USED KRATOM ...........................................................................................","57941","98.09"
"(KRATEVER, KRATREC)","","",""
"IIKRATREC","Len : 1    KRATOM RECENCY - IMPUTATION INDICATOR","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","57448","97.26"
"","3 = Statistically imputed data - lifetime use imputed ..........................................................","1613","2.73"
"","4 = Statistically imputed data - edited recency = 9 ..............................................................","8","0.01"
"(FLVVAPEVR, FLVVAPREC)","","",""
"IRFLVVAPREC","Len : 1    ONLY FLAVORING VAPING RECENCY - IMPUTATION REVISED","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","1153","1.95"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","1088","1.84"
"","3 = More than 12 months ago .............................................................................................","3281","5.55"
"","9 = NEVER VAPED ONLY FLAVORING .......................................................................","53547","90.65"
"(FLVVAPEVR, FLVVAPREC)","","",""
"IIFLVVAPREC","Len : 1    ONLY FLAVORING VAPING RECENCY - IMPUTATION INDICATOR","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","57503","97.35"
"","3 = Statistically imputed data - lifetime use imputed ..........................................................","1531","2.59"
"","4 = Statistically imputed data - edited recency = 9 ..............................................................","35","0.06"
"(SYNMRJEVR, SYNMRJREC)","","",""
"IRSYNMRJREC","Len : 1    SYNTHETIC MARIJUANA RECENCY - IMPUTATION REVISED","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","85","0.14"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","125","0.21"
"","3 = More than 12 months ago .............................................................................................","1452","2.46"
"","9 = NEVER USED SYNTHETIC MARIJUANA ...............................................................","57407","97.19"
"(SYNMRJEVR, SYNMRJREC)","","",""
"IISYNMRJREC","Len : 1    SYNTHETIC MARIJUANA RECENCY - IMPUTATION INDICATOR","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","57560","97.45"
"","3 = Statistically imputed data - lifetime use imputed ..........................................................","1496","2.53"
"","4 = Statistically imputed data - edited recency = 9 ..............................................................","13","0.02"
"(SYNSTMEVR, SYNSTMREC)","","",""
"IRSYNSTMREC","Len : 1    SYNTHETIC STIMULANTS RECENCY - IMPUTATION REVISED","",""
"","","Freq","Pct"
"","1 = Within the past 30 days .................................................................................................","28","0.05"
"","2 = More than 30 days ago but within the past 12 mos .......................................................","17","0.03"
"","3 = More than 12 months ago .............................................................................................","152","0.26"
"","9 = NEVER USED SYNTHETIC STIMULANTS .............................................................","58872","99.67"
"(SYNSTMEVR, SYNSTMREC)","","",""
"IISYNSTMREC","Len : 1    SYNTHETIC STIMULANTS RECENCY - IMPUTATION INDICATOR","",""
"","","Freq","Pct"
"","1 = Questionnaire data ........................................................................................................","57605","97.52"
"","3 = Statistically imputed data - lifetime use imputed ..........................................................","1461","2.47"
"","4 = Statistically imputed data - edited recency = 9 ..............................................................","3","0.01"
"Codebook Creation Date: 10/19/2023 ................................................. 547","","",""
